Date,Close,Open,High,Low,Volume
2020-05-06,10000.0,10000.0,10000.0,10000.0,800.0
2020-05-05,10000.0,10000.0,10000.0,10000.0,1500.0
2020-05-04,11000.0,11000.0,11000.0,11000.0,0.0
2020-04-29,11000.0,11000.0,11000.0,11000.0,400.0
2020-04-28,12000.0,12000.0,12000.0,12000.0,0.0
2020-04-27,12000.0,12000.0,12000.0,12000.0,100.0
2020-04-24,11000.0,11000.0,11000.0,11000.0,0.0
2020-04-23,11000.0,11000.0,11000.0,11000.0,0.0
2020-04-22,11000.0,11000.0,11000.0,11000.0,0.0
2020-04-21,11000.0,11000.0,11000.0,11000.0,200.0
2020-04-20,10000.0,10000.0,10000.0,10000.0,0.0
2020-04-17,10000.0,10000.0,10000.0,10000.0,0.0
2020-04-16,10000.0,10000.0,10000.0,10000.0,4730.0
2020-04-15,10000.0,10000.0,10000.0,10000.0,0.0
2020-04-14,10000.0,10000.0,10000.0,10000.0,100.0
2020-04-13,10000.0,10000.0,10000.0,10000.0,0.0
2020-04-10,10000.0,10000.0,10000.0,10000.0,0.0
2020-04-09,10000.0,10000.0,10000.0,10000.0,0.0
2020-04-08,10000.0,10000.0,10000.0,10000.0,0.0
2020-04-07,10000.0,10000.0,10000.0,10000.0,0.0
2020-04-06,10000.0,10000.0,10000.0,10000.0,200.0
2020-04-03,10000.0,10000.0,10000.0,10000.0,100.0
2020-03-13,11500.0,11500.0,11500.0,11500.0,0.0
2020-03-05,11500.0,11500.0,11500.0,11500.0,400.0
2020-02-13,10000.0,10000.0,10000.0,10000.0,500.0
2020-01-09,10000.0,10000.0,10000.0,10000.0,500.0
2019-12-31,9800.0,9800.0,9800.0,9800.0,900.0
2019-12-19,11500.0,11500.0,11500.0,11500.0,200.0
2019-12-16,10000.0,10000.0,10000.0,10000.0,900.0
2019-12-12,11500.0,11500.0,11500.0,11500.0,100.0
2019-12-10,10000.0,10000.0,10000.0,10000.0,700.0
2019-12-03,9400.0,9400.0,9400.0,9400.0,1800.0
2019-12-02,11000.0,11000.0,11000.0,11000.0,500.0
2019-11-21,12900.0,12900.0,12900.0,12900.0,100.0
2019-11-20,11500.0,11500.0,11500.0,11500.0,100.0
2019-11-14,10000.0,10000.0,10000.0,10000.0,100.0
2019-11-06,9400.0,9400.0,9400.0,9400.0,1000.0
2019-11-05,11000.0,11000.0,11000.0,11000.0,2100.0
2019-10-31,11400.0,11400.0,11400.0,11400.0,100.0
2019-10-25,10100.0,10100.0,10100.0,10100.0,100.0
2019-10-23,11800.0,11800.0,11800.0,11800.0,150.0
2019-10-21,10300.0,10400.0,10400.0,10300.0,1200.0
2019-10-18,9100.0,9100.0,9100.0,9100.0,100.0
2019-10-17,10500.0,10500.0,10500.0,10500.0,300.0
2019-10-01,9200.0,9200.0,9200.0,9200.0,130.0
2019-09-26,10800.0,10800.0,10800.0,10800.0,100.0
2019-09-16,9500.0,9500.0,9500.0,9500.0,410.0
2019-09-04,9800.0,9800.0,9800.0,9800.0,200.0
2019-08-29,11500.0,11500.0,11500.0,11500.0,100.0
2019-08-23,10000.0,10000.0,10000.0,10000.0,0.0
2019-08-16,10000.0,10000.0,10000.0,10000.0,1900.0
2019-08-13,9000.0,9000.0,9000.0,9000.0,700.0
2019-08-06,10000.0,10000.0,10000.0,10000.0,8000.0
2019-08-02,9700.0,9600.0,9700.0,9600.0,4300.0
2019-07-23,8500.0,8500.0,8500.0,8500.0,700.0
2019-07-16,8700.0,8700.0,8700.0,8700.0,300.0
2019-07-05,8700.0,8700.0,8700.0,8700.0,3000.0
2019-06-27,9000.0,8600.0,9000.0,8600.0,300.0
2019-06-25,9700.0,9700.0,9700.0,9700.0,13200.0
2019-06-17,8500.0,8500.0,8500.0,8500.0,4000.0
2019-06-14,8500.0,8500.0,8500.0,8500.0,6000.0
2019-06-12,9700.0,9700.0,9700.0,9700.0,700.0
2019-05-30,8500.0,8500.0,8500.0,8500.0,3900.0
2019-05-29,10000.0,10000.0,10000.0,10000.0,100.0
2019-05-24,11500.0,11500.0,11500.0,11500.0,100.0
2019-05-23,11000.0,10000.0,11000.0,10000.0,1000.0
2019-05-22,10000.0,10000.0,10000.0,10000.0,4120.0
2019-05-16,10000.0,10000.0,10000.0,10000.0,2900.0
2019-05-15,10000.0,10000.0,10000.0,10000.0,1000.0
2019-05-10,9000.0,9800.0,9800.0,9000.0,2300.0
2019-05-07,8600.0,8600.0,9000.0,8600.0,10500.0
2019-04-25,10000.0,10000.0,10000.0,10000.0,450.0
2019-04-12,9500.0,9500.0,9500.0,9500.0,100.0
2019-04-11,9500.0,9500.0,9500.0,9500.0,400.0
2019-04-10,9500.0,9500.0,9500.0,9500.0,100.0
2019-04-09,10400.0,10400.0,10400.0,10400.0,190.0
2019-04-08,9300.0,8500.0,9300.0,8500.0,520.0
2019-04-05,8100.0,8100.0,8100.0,8100.0,200.0
2019-04-04,8100.0,8100.0,8100.0,8100.0,200.0
2019-04-01,9000.0,9000.0,9000.0,9000.0,1050.0
2019-03-28,10000.0,10000.0,10000.0,10000.0,100.0
2019-03-21,10000.0,10000.0,10000.0,10000.0,1060.0
2019-03-20,10000.0,10000.0,10000.0,10000.0,1230.0
2019-03-19,10000.0,10000.0,10000.0,10000.0,200.0
2019-03-18,10000.0,10000.0,10000.0,10000.0,100.0
2019-03-15,8800.0,8800.0,8800.0,8800.0,1200.0
2019-03-14,8800.0,8800.0,8800.0,8800.0,100.0
2019-03-08,10000.0,10000.0,10000.0,10000.0,800.0
2019-03-06,10000.0,10000.0,10000.0,10000.0,600.0
2019-02-28,9100.0,9100.0,9100.0,9100.0,100.0
2019-02-26,9100.0,9100.0,9100.0,9100.0,1200.0
2019-02-25,9000.0,9000.0,9000.0,9000.0,600.0
2019-02-20,11000.0,8900.0,11000.0,8900.0,1000.0
2019-02-19,10400.0,10400.0,10400.0,10400.0,3000.0
2019-02-15,10000.0,8200.0,10000.0,8200.0,2300.0
2019-02-14,9300.0,9300.0,9300.0,9300.0,170.0
2019-02-11,10500.0,8800.0,10500.0,8800.0,700.0
2019-02-01,10000.0,10000.0,10000.0,10000.0,1200.0
2019-01-30,9700.0,9700.0,9700.0,9700.0,100.0
2019-01-29,9900.0,9400.0,9900.0,9400.0,1120.0
2019-01-28,9000.0,9000.0,9000.0,9000.0,100.0
2019-01-25,8600.0,8600.0,8600.0,8600.0,100.0
2019-01-23,9500.0,9500.0,9500.0,9500.0,500.0
2019-01-22,9500.0,8400.0,9500.0,8400.0,300.0
2019-01-17,9500.0,9500.0,9500.0,9500.0,1000.0
2019-01-15,9700.0,10000.0,10000.0,9700.0,5200.0
2019-01-14,10000.0,10000.0,10000.0,10000.0,2500.0
2019-01-11,10600.0,10600.0,10600.0,9100.0,1200.0
2019-01-10,9300.0,10400.0,10400.0,9300.0,7580.0
2019-01-09,10600.0,9100.0,11000.0,9100.0,400.0
2019-01-08,10700.0,10700.0,10700.0,10700.0,200.0
2019-01-07,10800.0,9700.0,12000.0,9700.0,6060.0
2019-01-04,11000.0,11000.0,11000.0,11000.0,1800.0
2019-01-03,10500.0,10500.0,10500.0,10500.0,1100.0
2019-01-02,9300.0,9300.0,9300.0,9300.0,110.0
2018-12-28,11800.0,8800.0,11800.0,8800.0,17100.0
2018-12-27,11000.0,9500.0,11000.0,9500.0,2000.0
2018-12-26,11000.0,11000.0,11000.0,11000.0,100.0
2018-12-25,12400.0,9200.0,12400.0,9200.0,300.0
2018-12-24,10800.0,10800.0,10800.0,10800.0,1030.0
2018-12-21,9400.0,9400.0,9400.0,9400.0,100.0
2018-12-20,11000.0,11000.0,11000.0,11000.0,5000.0
2018-12-18,10600.0,10600.0,10600.0,10600.0,100.0
2018-12-17,11000.0,10500.0,11000.0,10500.0,1700.0
2018-12-14,10500.0,10500.0,10500.0,10500.0,5530.0
2018-12-13,11000.0,9600.0,11000.0,9600.0,11100.0
2018-12-12,11000.0,9000.0,11000.0,9000.0,35400.0
