,Date,Close,Volume,Open,High,Low
14,2020-03-16,20900.0,4614344,22000.0,22000.0,22300.0
15,2020-03-13,22000.0,9020091,22100.0,21500.0,22500.0
16,2020-03-12,22100.0,11082125,23400.0,23000.0,23000.0
17,2020-03-11,23400.0,7841324,24200.0,24300.0,24400.0
18,2020-03-10,24200.0,7582331,23300.0,23000.0,24800.0
19,2020-03-09,23300.0,16776046,25300.0,24700.0,24700.0
20,2020-03-06,25300.0,3959935,25600.0,25500.0,25500.0
21,2020-03-05,25600.0,5965022,25800.0,26000.0,26400.0
2,2020-03-04,25800.0,5047583,25600.0,25600.0,25800.0
3,2020-03-03,25600.0,6364207,25200.0,25600.0,25900.0
4,2020-03-02,25200.0,3629494,25200.0,24400.0,25500.0
5,2020-02-28,25200.0,5959642,25500.0,23000.0,25300.0
6,2020-02-27,25500.0,5309790,24600.0,24200.0,25500.0
7,2020-02-26,24600.0,4519324,25100.0,25000.0,25100.0
8,2020-02-25,25100.0,8279866,24000.0,23500.0,25100.0
9,2020-02-24,24000.0,10321149,25700.0,25500.0,25600.0
10,2020-02-21,25700.0,6333926,26400.0,24900.0,26600.0
11,2020-02-20,26400.0,5578717,26300.0,26300.0,27000.0
12,2020-02-19,26300.0,5091969,26600.0,26500.0,26700.0
13,2020-02-18,26600.0,6293208,26400.0,26400.0,27100.0
14,2020-02-17,26400.0,3764464,26400.0,26300.0,26700.0
15,2020-02-14,26400.0,8018099,25500.0,25500.0,26800.0
16,2020-02-13,25500.0,3773365,25600.0,25600.0,25700.0
17,2020-02-12,25600.0,10516207,23700.0,23800.0,25700.0
18,2020-02-11,23700.0,1862090,23600.0,23600.0,23800.0
19,2020-02-10,23600.0,1271190,23800.0,23800.0,23900.0
20,2020-02-07,23800.0,2007251,24000.0,24000.0,24100.0
21,2020-02-06,24000.0,2980981,23000.0,23100.0,24000.0
2,2020-02-05,23000.0,2790275,23200.0,23400.0,23500.0
3,2020-02-04,23200.0,2397062,22600.0,22900.0,23200.0
4,2020-02-03,22600.0,4430186,23000.0,22300.0,23000.0
5,2020-01-31,23000.0,4243264,23600.0,23500.0,23800.0
6,2020-01-30,23600.0,4250097,24500.0,24200.0,24300.0
7,2020-01-22,24500.0,1574379,24500.0,24600.0,24600.0
8,2020-01-21,24500.0,1775816,24300.0,24500.0,24700.0
9,2020-01-20,24300.0,4443379,23800.0,23800.0,24700.0
10,2020-01-17,23800.0,2706194,23900.0,24000.0,24100.0
11,2020-01-16,23900.0,2819687,23300.0,23300.0,24000.0
12,2020-01-15,23300.0,1158657,23500.0,23500.0,23500.0
13,2020-01-14,23500.0,2851982,22900.0,22900.0,23500.0
14,2020-01-13,22900.0,1523181,22700.0,22900.0,22900.0
15,2020-01-10,22700.0,2371501,22400.0,22500.0,23100.0
16,2020-01-09,22400.0,1422248,22100.0,22200.0,22600.0
17,2020-01-08,22100.0,2304937,22500.0,22500.0,22500.0
18,2020-01-07,22500.0,1050934,22500.0,22500.0,22700.0
19,2020-01-06,22500.0,1286035,23000.0,23000.0,23000.0
20,2020-01-03,23000.0,1055528,23000.0,23000.0,23200.0
21,2020-01-02,23000.0,1163109,22800.0,22800.0,23000.0
2,2019-12-31,22800.0,1649842,22700.0,22700.0,22900.0
3,2019-12-30,22700.0,1367912,22700.0,22700.0,22900.0
4,2019-12-27,22700.0,906262,22600.0,22600.0,22700.0
5,2019-12-26,22600.0,893827,22900.0,22800.0,22800.0
6,2019-12-25,22900.0,1121331,22700.0,22800.0,22900.0
7,2019-12-24,22700.0,821359,22800.0,22900.0,22900.0
8,2019-12-23,22800.0,1786089,22700.0,22700.0,23000.0
9,2019-12-20,22700.0,1043390,22500.0,22600.0,22700.0
10,2019-12-19,22500.0,625416,22500.0,22600.0,22600.0
11,2019-12-18,22500.0,1132793,22800.0,22700.0,22800.0
12,2019-12-17,22800.0,940104,23000.0,23000.0,23000.0
13,2019-12-16,23000.0,951838,23200.0,23200.0,23200.0
14,2019-12-13,23200.0,1445939,23000.0,23000.0,23300.0
15,2019-12-12,23000.0,656342,22900.0,22900.0,23100.0
16,2019-12-11,22900.0,785569,22800.0,22800.0,22900.0
17,2019-12-10,22800.0,573899,22900.0,22900.0,23000.0
18,2019-12-09,22900.0,814425,23000.0,23000.0,23000.0
19,2019-12-06,23000.0,698762,23000.0,23000.0,23100.0
20,2019-12-05,23000.0,1242216,23100.0,23200.0,23200.0
21,2019-12-04,23100.0,1314925,22600.0,22700.0,23100.0
2,2019-12-03,22600.0,1422078,22600.0,22700.0,22900.0
3,2019-12-02,22600.0,1640609,23100.0,23100.0,23200.0
4,2019-11-29,23100.0,800193,22900.0,22900.0,23100.0
5,2019-11-28,22900.0,1688171,23200.0,23300.0,23300.0
6,2019-11-27,23200.0,952900,23600.0,23600.0,23700.0
7,2019-11-26,23600.0,577968,23400.0,23500.0,23700.0
8,2019-11-25,23400.0,1949233,23200.0,23300.0,23600.0
9,2019-11-22,23200.0,3363603,24000.0,24000.0,24000.0
10,2019-11-21,24000.0,1782516,23900.0,22000.0,24100.0
11,2019-11-20,23900.0,1357644,24200.0,24300.0,24300.0
12,2019-11-19,24200.0,1398481,24100.0,24100.0,24200.0
13,2019-11-18,24100.0,2764302,24400.0,24400.0,24500.0
14,2019-11-15,24400.0,1652242,24500.0,24400.0,24600.0
15,2019-11-14,24500.0,2291325,25000.0,25000.0,25100.0
16,2019-11-13,25000.0,3575361,24700.0,24700.0,25300.0
17,2019-11-12,24700.0,1574994,24700.0,24700.0,24700.0
18,2019-11-11,24700.0,1719955,24800.0,24800.0,24900.0
19,2019-11-08,24800.0,3921492,24600.0,24900.0,25100.0
20,2019-11-07,24600.0,2102499,24600.0,24600.0,24700.0
21,2019-11-06,24600.0,2507149,24600.0,24800.0,24800.0
2,2019-11-05,24600.0,3578931,24600.0,24700.0,24900.0
3,2019-11-04,24600.0,3939389,24200.0,24200.0,24700.0
4,2019-11-01,24200.0,1907428,24100.0,23700.0,24300.0
5,2019-10-31,24100.0,1293107,24300.0,24300.0,24400.0
6,2019-10-30,24300.0,7431303,23700.0,23800.0,24400.0
7,2019-10-29,23700.0,1702377,23700.0,23800.0,23900.0
8,2019-10-28,23700.0,1090296,23600.0,23600.0,23900.0
9,2019-10-25,23600.0,1105479,23600.0,23600.0,23600.0
10,2019-10-24,23600.0,921275,23500.0,23600.0,23600.0
11,2019-10-23,23500.0,983685,23500.0,23500.0,23700.0
12,2019-10-22,23500.0,1660272,23400.0,23400.0,23500.0
13,2019-10-21,23400.0,2742188,24100.0,24000.0,24200.0
14,2019-10-18,24100.0,1865732,24400.0,24500.0,24500.0
15,2019-10-17,24400.0,1915729,24400.0,24300.0,24400.0
16,2019-10-16,24400.0,2073772,24400.0,24500.0,24600.0
17,2019-10-15,24400.0,2327203,24500.0,24500.0,24600.0
18,2019-10-14,24500.0,3538655,24000.0,24000.0,24500.0
19,2019-10-11,24000.0,1525076,24000.0,24000.0,24200.0
20,2019-10-10,24000.0,4857384,23700.0,23700.0,24300.0
21,2019-10-09,23700.0,1715656,23300.0,23400.0,23700.0
2,2019-10-08,23300.0,1159716,23200.0,23200.0,23400.0
3,2019-10-07,23200.0,1931392,23600.0,23600.0,23600.0
4,2019-10-04,23600.0,1582366,23600.0,23600.0,23800.0
5,2019-10-03,23600.0,1856827,23600.0,23500.0,23600.0
6,2019-10-02,23600.0,2160049,23700.0,23500.0,23800.0
7,2019-10-01,23700.0,1846967,23400.0,23400.0,23700.0
8,2019-09-30,23400.0,2304040,23200.0,23300.0,23600.0
9,2019-09-27,23200.0,2163685,23300.0,25000.0,25000.0
10,2019-09-26,23300.0,2320597,23000.0,23000.0,23300.0
11,2019-09-25,23000.0,1522720,23200.0,23100.0,23200.0
12,2019-09-24,23200.0,1324749,23300.0,23300.0,23400.0
13,2019-09-23,23300.0,2878182,23200.0,23200.0,23600.0
14,2019-09-20,23200.0,2535289,23100.0,23500.0,25400.0
15,2019-09-19,23100.0,3421555,22400.0,22400.0,23200.0
16,2019-09-18,22400.0,1542208,22300.0,22300.0,22600.0
17,2019-09-17,22300.0,1189898,22400.0,22400.0,22400.0
18,2019-09-16,22400.0,1238267,22600.0,22600.0,22700.0
19,2019-09-13,22600.0,1325067,22200.0,22300.0,22600.0
20,2019-09-12,22200.0,622048,21800.0,21900.0,22200.0
21,2019-09-11,21800.0,429890,21700.0,21700.0,21800.0
2,2019-09-10,21700.0,821441,21900.0,21900.0,21900.0
3,2019-09-09,21900.0,369511,21900.0,21800.0,22000.0
4,2019-09-06,21900.0,516662,22000.0,22000.0,22100.0
5,2019-09-05,22000.0,625327,22000.0,22100.0,22100.0
6,2019-09-04,22000.0,365320,22100.0,22100.0,22100.0
7,2019-09-03,22100.0,484897,22200.0,22200.0,22400.0
8,2019-08-30,22200.0,544010,22100.0,22300.0,22500.0
9,2019-08-29,22100.0,636900,22200.0,22300.0,22400.0
10,2019-08-28,22200.0,513225,22500.0,22400.0,22500.0
11,2019-08-27,22500.0,1016097,22500.0,22400.0,22600.0
12,2019-08-26,22500.0,1015427,22600.0,22500.0,22500.0
13,2019-08-23,22600.0,815330,22700.0,22700.0,22800.0
14,2019-08-22,22700.0,1653260,22300.0,22500.0,22800.0
15,2019-08-21,22300.0,2791144,22200.0,22200.0,22400.0
16,2019-08-20,22200.0,1318890,22000.0,22100.0,22300.0
17,2019-08-19,22000.0,1209980,21900.0,22000.0,22300.0
18,2019-08-16,21900.0,1536110,21700.0,21900.0,22100.0
19,2019-08-15,21700.0,1470311,21700.0,21700.0,21700.0
20,2019-08-14,21700.0,906910,21900.0,22000.0,22200.0
21,2019-08-13,21900.0,574727,22000.0,21900.0,22000.0
2,2019-08-12,22000.0,578401,21900.0,22000.0,22000.0
3,2019-08-09,21900.0,726110,22000.0,21400.0,22300.0
4,2019-08-08,22000.0,1066927,21600.0,20600.0,22000.0
5,2019-08-07,21600.0,1031673,21700.0,21800.0,22000.0
6,2019-08-06,21700.0,1820835,22000.0,20500.0,21900.0
7,2019-08-05,22000.0,2538864,22300.0,22300.0,22300.0
8,2019-08-02,22300.0,1774559,22500.0,22500.0,22600.0
9,2019-08-01,22500.0,1903052,22800.0,22700.0,23000.0
10,2019-07-31,22800.0,893714,22900.0,23100.0,23100.0
11,2019-07-30,22900.0,1100105,23000.0,22800.0,23300.0
12,2019-07-29,23000.0,1258626,23400.0,23200.0,23400.0
13,2019-07-26,23400.0,1052101,23700.0,23800.0,23800.0
14,2019-07-25,23700.0,2097782,23600.0,23800.0,24100.0
15,2019-07-24,30700.0,3961188,30800.0,30800.0,31100.0
16,2019-07-23,30800.0,1951764,31000.0,31000.0,31100.0
17,2019-07-22,31000.0,1903199,31200.0,34300.0,34300.0
18,2019-07-19,31200.0,2877999,30800.0,32000.0,32000.0
19,2019-07-18,30800.0,1601573,30700.0,30400.0,30800.0
20,2019-07-17,30700.0,2508774,30200.0,30200.0,30900.0
21,2019-07-16,30200.0,1196262,30000.0,30000.0,30400.0
2,2019-07-15,30000.0,933272,30100.0,30100.0,30200.0
3,2019-07-12,30100.0,888185,30200.0,30300.0,30400.0
4,2019-07-11,30200.0,2082872,29600.0,29600.0,30400.0
5,2019-07-10,29600.0,1121395,29800.0,29800.0,30000.0
6,2019-07-09,29800.0,2778824,29000.0,29000.0,29800.0
7,2019-07-08,29000.0,428679,29200.0,29200.0,29400.0
8,2019-07-05,29200.0,799873,29200.0,29300.0,29400.0
9,2019-07-04,29200.0,925764,28800.0,28900.0,29300.0
10,2019-07-03,28800.0,643573,28900.0,29000.0,29100.0
11,2019-07-02,28900.0,388434,29200.0,29200.0,29200.0
12,2019-07-01,29200.0,640739,28900.0,29400.0,29400.0
13,2019-06-28,28900.0,670700,28600.0,28600.0,28900.0
14,2019-06-27,28600.0,873525,29000.0,29000.0,29100.0
15,2019-06-26,29000.0,389568,29200.0,29000.0,29200.0
16,2019-06-25,29200.0,1331315,29500.0,29500.0,29600.0
17,2019-06-24,29500.0,1421227,29500.0,29500.0,29700.0
18,2019-06-21,29500.0,826692,29600.0,29600.0,30000.0
19,2019-06-20,29600.0,1436398,28900.0,28900.0,29600.0
20,2019-06-19,28900.0,506197,28900.0,28900.0,29100.0
21,2019-06-18,28900.0,769216,28700.0,28700.0,29000.0
2,2019-06-17,28700.0,896432,28700.0,28700.0,28900.0
3,2019-06-14,28700.0,1047441,28600.0,28600.0,29000.0
4,2019-06-13,28600.0,846792,28500.0,28500.0,28700.0
5,2019-06-12,28500.0,557708,28600.0,28600.0,28700.0
6,2019-06-11,28600.0,563995,28600.0,28600.0,28700.0
7,2019-06-10,28600.0,463155,28700.0,28700.0,28900.0
8,2019-06-07,28700.0,282088,28500.0,28500.0,28800.0
9,2019-06-06,28500.0,912088,28900.0,28900.0,28900.0
10,2019-06-05,28900.0,1056785,28600.0,28600.0,28900.0
11,2019-06-04,28600.0,870018,28700.0,28700.0,29000.0
12,2019-06-03,28700.0,1150302,29000.0,28700.0,29000.0
13,2019-05-31,29000.0,1025615,29100.0,29000.0,29100.0
14,2019-05-30,29100.0,725399,29200.0,29100.0,29200.0
15,2019-05-29,29200.0,1083726,28900.0,28900.0,29200.0
16,2019-05-28,28900.0,941132,29000.0,29000.0,29200.0
17,2019-05-27,29000.0,911886,29200.0,29100.0,29200.0
18,2019-05-24,29200.0,891367,29500.0,27200.0,29500.0
19,2019-05-23,29500.0,630966,29600.0,29900.0,30000.0
20,2019-05-22,29600.0,1274690,29400.0,29400.0,29900.0
21,2019-05-21,29400.0,1385291,29300.0,29400.0,29700.0
2,2019-05-20,29300.0,675438,29200.0,29300.0,29500.0
3,2019-05-17,29200.0,852070,29300.0,29300.0,29400.0
4,2019-05-16,29300.0,1467241,29500.0,29600.0,29600.0
5,2019-05-15,29500.0,1290890,29100.0,29100.0,29700.0
6,2019-05-14,29100.0,1601854,29200.0,29200.0,29300.0
7,2019-05-13,29200.0,913337,29300.0,29400.0,29600.0
8,2019-05-10,29300.0,646916,29100.0,29100.0,29400.0
9,2019-05-09,29100.0,603773,29500.0,29400.0,29500.0
10,2019-05-08,29500.0,1019991,29500.0,29300.0,29600.0
11,2019-05-07,29500.0,869471,29400.0,30000.0,30000.0
12,2019-05-06,29400.0,1381176,30000.0,30000.0,30000.0
13,2019-05-03,30000.0,1115126,29700.0,29800.0,30000.0
14,2019-05-02,29700.0,1134878,30100.0,30200.0,30300.0
15,2019-04-26,30100.0,1123078,30000.0,30000.0,30200.0
16,2019-04-25,30000.0,745480,30100.0,30100.0,30400.0
17,2019-04-24,30100.0,1062284,29600.0,29700.0,30200.0
18,2019-04-23,29600.0,1651748,29300.0,29400.0,29900.0
19,2019-04-22,29300.0,1362678,29600.0,29700.0,29700.0
20,2019-04-19,29600.0,599302,29700.0,29800.0,29900.0
21,2019-04-18,29700.0,1019057,29900.0,29300.0,30000.0
2,2019-04-17,29900.0,688254,30000.0,30100.0,30300.0
3,2019-04-16,30000.0,1328836,30200.0,30200.0,30200.0
4,2019-04-12,30200.0,1051329,30300.0,30200.0,30300.0
5,2019-04-11,30300.0,905666,30200.0,30600.0,30600.0
6,2019-04-10,30200.0,868574,30500.0,30300.0,30500.0
7,2019-04-09,30500.0,1801683,30800.0,30800.0,31000.0
8,2019-04-08,30800.0,2224599,30200.0,30200.0,30900.0
9,2019-04-05,30200.0,767879,30200.0,30200.0,30400.0
10,2019-04-04,30200.0,1091143,30100.0,29900.0,30300.0
11,2019-04-03,30100.0,1394796,30300.0,30500.0,30500.0
12,2019-04-02,30300.0,1184570,30300.0,30500.0,30700.0
13,2019-04-01,30300.0,751744,30300.0,30300.0,30500.0
14,2019-03-29,30300.0,1915257,30300.0,30300.0,30500.0
15,2019-03-28,30300.0,1366727,30400.0,30400.0,30500.0
16,2019-03-27,30400.0,856984,30300.0,30400.0,30600.0
17,2019-03-26,30300.0,1540206,30100.0,30200.0,30400.0
18,2019-03-25,30100.0,2275202,30500.0,30400.0,30400.0
19,2019-03-22,30500.0,1819172,30400.0,30400.0,30700.0
20,2019-03-21,30400.0,2939770,31000.0,31000.0,31400.0
21,2019-03-20,31000.0,3143264,31300.0,31400.0,31400.0
2,2019-03-19,31300.0,2828856,31900.0,32000.0,32000.0
3,2019-03-18,31900.0,3739699,31700.0,31800.0,32200.000000000004
4,2019-03-15,31700.0,2649931,31500.0,31600.0,31800.0
5,2019-03-14,31500.0,2333220,31400.0,31400.0,32000.0
6,2019-03-13,31400.0,5473410,30900.0,31100.0,31700.0
7,2019-03-12,30900.0,2504257,30400.0,30500.0,30900.0
8,2019-03-11,30400.0,1032198,30300.0,30300.0,30600.0
9,2019-03-08,30300.0,1416810,30500.0,30400.0,30600.0
10,2019-03-07,30500.0,3301746,30300.0,30400.0,30700.0
11,2019-03-06,30300.0,1178516,30300.0,30200.0,30400.0
12,2019-03-05,30300.0,2465893,30400.0,30400.0,30700.0
13,2019-03-04,30400.0,3120806,30000.0,30000.0,30500.0
14,2019-03-01,30000.0,1478830,29700.0,29800.0,30100.0
15,2019-02-28,29700.0,3793504,30600.0,30800.0,30800.0
16,2019-02-27,30600.0,1544839,30800.0,30800.0,30900.0
17,2019-02-26,30800.0,2277127,31000.0,30800.0,31200.0
18,2019-02-25,31000.0,3874034,30500.0,30700.0,31400.0
19,2019-02-22,30500.0,3974330,30100.0,30200.0,30800.0
20,2019-02-21,30100.0,2970459,30400.0,30400.0,30700.0
21,2019-02-20,30400.0,1693486,30300.0,30300.0,30500.0
2,2019-02-19,30300.0,2754758,30400.0,30500.0,30500.0
3,2019-02-18,30400.0,1908779,30200.0,30200.0,30500.0
4,2019-02-15,30200.0,2176902,30100.0,30100.0,30400.0
5,2019-02-14,30100.0,1357835,30500.0,30500.0,30500.0
6,2019-02-13,30500.0,2093177,30500.0,30600.0,30700.0
7,2019-02-12,30500.0,2059630,30200.0,30200.0,30600.0
8,2019-02-11,30200.0,1713857,29500.0,29800.0,30900.0
9,2019-02-01,29500.0,781100,29400.0,29400.0,29600.0
10,2019-01-31,29400.0,1674668,29300.0,29600.0,29800.0
11,2019-01-30,29300.0,1565464,29000.0,31000.0,31000.0
12,2019-01-29,29000.0,1091518,28900.0,28800.0,29000.0
13,2019-01-28,28900.0,997088,29200.0,29200.0,29300.0
14,2019-01-25,29200.0,836534,29200.0,29800.0,29800.0
15,2019-01-24,29200.0,1743450,29100.0,29200.0,29500.0
16,2019-01-23,29100.0,1160094,29100.0,29000.0,29200.0
17,2019-01-22,29100.0,1845725,29500.0,29700.0,29800.0
18,2019-01-21,29500.0,2079830,28600.0,28700.0,30000.0
19,2019-01-18,28600.0,1412966,28900.0,29000.0,29000.0
20,2019-01-17,28900.0,737519,28800.0,28900.0,29100.0
21,2019-01-16,28800.0,509354,29100.0,29100.0,29300.0
2,2019-01-15,29100.0,901146,28700.0,28200.0,29100.0
3,2019-01-14,28700.0,937155,28900.0,28800.0,28900.0
4,2019-01-11,28900.0,1250077,28900.0,29000.0,29100.0
5,2019-01-10,28900.0,1378687,29000.0,29000.0,29100.0
6,2019-01-09,29000.0,2196358,28500.0,28600.0,29100.0
7,2019-01-08,28500.0,846226,28700.0,31400.0,31400.0
8,2019-01-07,28700.0,1305819,28300.0,28900.0,28900.0
9,2019-01-04,28300.0,2771983,28100.0,28000.0,28500.0
10,2019-01-03,28100.0,1956382,29200.0,26300.0,29100.0
11,2019-01-02,29200.0,1103106,29600.0,29600.0,29600.0
12,2018-12-28,29600.0,2193351,29400.0,29500.0,29600.0
13,2018-12-27,29400.0,2409678,28700.0,29400.0,29700.0
14,2018-12-26,28700.0,1518665,28800.0,26000.0,29000.0
15,2018-12-25,28800.0,4310235,29000.0,28800.0,28800.0
16,2018-12-24,29000.0,2237789,29400.0,28000.0,29500.0
17,2018-12-21,29400.0,1670803,29600.0,29500.0,29500.0
18,2018-12-20,29600.0,1170804,29600.0,29400.0,29700.0
19,2018-12-19,29600.0,1319853,29600.0,32500.0,32500.0
20,2018-12-18,29600.0,2694145,29600.0,29400.0,29600.0
21,2018-12-17,29600.0,2746380,30400.0,30300.0,30400.0
2,2018-12-14,30400.0,2099130,30700.0,30700.0,30700.0
3,2018-12-13,30700.0,1772531,30900.0,31000.0,31100.0
4,2018-12-12,30900.0,1157684,30600.0,30300.0,30900.0
5,2018-12-11,30600.0,2484639,30500.0,27500.0,31000.0
6,2018-12-10,30500.0,2669530,30600.0,30500.0,30900.0
7,2018-12-07,30600.0,2288776,30800.0,30900.0,31300.0
8,2018-12-06,30800.0,3345040,31000.0,30800.0,31300.0
9,2018-12-05,31000.0,3447060,31100.0,30900.0,31200.0
10,2018-12-04,31100.0,2802120,31300.0,31300.0,31600.0
11,2018-12-03,31300.0,4691062,29800.0,29900.0,31300.0
12,2018-11-30,29800.0,2971296,29500.0,27500.0,30100.0
13,2018-11-29,29500.0,3544622,29400.0,29500.0,30000.0
14,2018-11-28,29400.0,3171523,28800.0,26800.0,29500.0
15,2018-11-27,28800.0,2599848,29100.0,29100.0,29300.0
16,2018-11-26,29100.0,1633057,29000.0,28500.0,29100.0
17,2018-11-23,29000.0,2688110,29400.0,29500.0,29500.0
18,2018-11-22,29400.0,4403748,28900.0,29900.0,30100.0
19,2018-11-21,28900.0,2458849,28900.0,28600.0,29000.0
20,2018-11-20,28900.0,2168097,29000.0,29000.0,29000.0
21,2018-11-19,29000.0,2238672,28500.0,28300.0,29000.0
2,2018-11-16,28500.0,3519615,27500.0,27500.0,28900.0
3,2018-11-15,27500.0,2698586,27600.0,27100.0,28100.0
4,2018-11-14,27600.0,3291576,28300.0,28200.0,28500.0
5,2018-11-13,28300.0,2753099,28700.0,28600.0,28600.0
6,2018-11-12,28700.0,1775059,28700.0,28700.0,28800.0
7,2018-11-09,28700.0,2981239,29400.0,29400.0,29600.0
8,2018-11-08,29400.0,2607660,29300.0,29700.0,30000.0
9,2018-11-07,29300.0,2944403,29400.0,29500.0,29700.0
10,2018-11-06,29400.0,2657882,30200.0,30200.0,30400.0
11,2018-11-05,30200.0,3088300,30400.0,30400.0,30500.0
12,2018-11-02,30400.0,4366028,29300.0,29500.0,30400.0
13,2018-11-01,29300.0,2904172,30300.0,30300.0,30600.0
14,2018-10-31,30300.0,4795396,28500.0,28600.0,30300.0
15,2018-10-30,28500.0,3626018,28000.0,28000.0,29100.0
16,2018-10-29,28000.0,3999762,28300.0,28300.0,28400.0
17,2018-10-26,28300.0,2884427,28900.0,29100.0,29900.0
18,2018-10-25,28900.0,5147562,29300.0,28900.0,29400.0
19,2018-10-24,29300.0,3420367,29600.0,29600.0,30300.0
20,2018-10-23,29600.0,4059421,30800.0,30800.0,30800.0
21,2018-10-22,30800.0,1648420,31000.0,31000.0,31300.0
2,2018-10-19,31000.0,2186199,31000.0,30900.0,32000.0
3,2018-10-18,31000.0,1691619,31500.0,31500.0,31500.0
4,2018-10-17,31500.0,2292759,31300.0,31700.0,32000.0
5,2018-10-16,31300.0,1942897,31000.0,31000.0,31500.0
6,2018-10-15,31000.0,2403128,32000.0,32200.000000000004,32200.000000000004
7,2018-10-12,32000.0,4923922,31000.0,30600.0,32000.0
8,2018-10-11,31000.0,9392018,33600.0,33300.0,33300.0
9,2018-10-10,33600.0,2803041,33700.0,33700.0,33900.0
10,2018-10-09,33700.0,3010019,33700.0,33700.0,33900.0
11,2018-10-08,33700.0,2175364,33600.0,33500.0,33900.0
12,2018-10-05,33600.0,4183777,34000.0,34000.0,34200.0
13,2018-10-04,34000.0,3180913,33500.0,33500.0,34200.0
14,2018-10-03,33500.0,1954922,33300.0,34000.0,34000.0
15,2018-10-02,33300.0,5220366,33700.0,33700.0,33800.0
16,2018-10-01,33700.0,3222310,34100.0,34100.0,34400.0
17,2018-09-28,34100.0,3783478,33900.0,34000.0,34500.0
18,2018-09-27,33900.0,2942652,33900.0,33900.0,34100.0
19,2018-09-26,33900.0,2915363,34000.0,34000.0,34400.0
20,2018-09-25,34000.0,3999558,34300.0,34200.0,34600.0
21,2018-09-24,34300.0,2805624,34400.0,34500.0,34700.0
2,2018-09-21,34400.0,7293427,33800.0,33900.0,34400.0
3,2018-09-20,33800.0,3473652,33500.0,33500.0,33900.0
4,2018-09-19,33500.0,2798730,33500.0,33600.0,33900.0
5,2018-09-18,33500.0,2411600,33200.0,33000.0,33500.0
6,2018-09-17,33200.0,1908269,33700.0,33700.0,33700.0
7,2018-09-14,33700.0,4140257,33400.0,33400.0,33900.0
8,2018-09-13,33400.0,6398577,32900.0,33000.0,33800.0
9,2018-09-12,32900.0,2964205,33000.0,33200.0,33300.0
10,2018-09-11,33000.0,3898476,32800.0,32700.000000000004,33200.0
11,2018-09-10,32800.0,3148899,33400.0,33400.0,33400.0
12,2018-09-07,33400.0,2485961,32700.000000000004,32700.000000000004,33400.0
13,2018-09-06,32700.000000000004,3164832,32700.000000000004,34000.0,34200.0
14,2018-09-05,37600.0,4808542,38000.0,37900.0,38300.0
15,2018-09-04,38000.0,5963473,39100.0,38900.0,39000.0
16,2018-08-31,39100.0,4286128,39700.0,39700.0,39700.0
17,2018-08-30,39700.0,4212097,39300.0,39400.0,39700.0
18,2018-08-29,39300.0,4615659,38900.0,39300.0,39500.0
19,2018-08-28,38900.0,5158953,38800.0,38900.0,39200.0
20,2018-08-27,38800.0,3180882,38800.0,39000.0,39500.0
21,2018-08-24,38800.0,7614923,38200.0,38200.0,39300.0
2,2018-08-23,38200.0,3014955,37800.0,37900.0,38300.0
3,2018-08-22,37800.0,4526943,37900.0,38000.0,38400.0
4,2018-08-21,37900.0,5164728,36700.0,36700.0,37900.0
5,2018-08-20,36700.0,3250515,36800.0,36900.0,37300.0
6,2018-08-17,36800.0,3162682,36800.0,36800.0,37600.0
7,2018-08-16,36800.0,6703679,37000.0,36800.0,37200.0
8,2018-08-15,37000.0,6050256,37500.0,37700.0,38100.0
9,2018-08-14,37500.0,3333384,38100.0,38400.0,38400.0
10,2018-08-13,38100.0,7344210,37300.0,37300.0,38100.0
11,2018-08-10,37300.0,4939666,36800.0,36800.0,37300.0
12,2018-08-09,36800.0,6024097,36700.0,36700.0,37600.0
13,2018-08-08,36700.0,6086041,35500.0,35600.0,36700.0
14,2018-08-07,35500.0,3340719,35200.0,35300.0,35800.0
15,2018-08-06,35200.0,2378607,35500.0,35500.0,35800.0
16,2018-08-03,35500.0,3765836,35500.0,35800.0,36400.0
17,2018-08-02,35500.0,4547726,35500.0,35500.0,35600.0
18,2018-08-01,35500.0,3370615,35800.0,35800.0,36100.0
19,2018-07-31,35600.0,4169999,36100.0,36000.0,35800.0
20,2018-07-30,36100.0,3446870,35600.0,35700.0,36500.0
21,2018-07-27,35600.0,4283058,34800.0,35000.0,35900.0
2,2018-07-26,34800.0,6326835,34000.0,30600.0,35700.0
3,2018-07-25,34000.0,4478560,35200.0,37500.0,37500.0
4,2018-07-24,35200.0,4390214,35700.0,35700.0,37500.0
5,2018-07-23,35700.0,4970456,36800.0,36900.0,37000.0
6,2018-07-20,36800.0,8925712,35400.0,35400.0,36800.0
7,2018-07-19,35400.0,6338767,36200.0,36200.0,36200.0
8,2018-07-18,36200.0,4359010,35600.0,36000.0,36500.0
9,2018-07-17,35600.0,5135363,34500.0,35900.0,35900.0
10,2018-07-16,34500.0,3769038,34200.0,34500.0,35200.0
11,2018-07-13,34200.0,3940996,33100.0,33100.0,34500.0
12,2018-07-12,33100.0,4150902,31900.0,35000.0,35000.0
13,2018-07-11,31900.0,7023863,33900.0,33400.0,33500.0
14,2018-07-10,33900.0,3244193,33000.0,33000.0,34200.0
15,2018-07-09,33000.0,4587386,32800.0,33000.0,34100.0
16,2018-07-06,32800.0,7854475,29900.0,29000.0,32800.0
17,2018-07-05,29900.0,4948503,32000.0,31300.0,32000.0
18,2018-07-04,32000.0,4127586,31000.0,30500.0,32000.0
