Date,Close,Open,High,Low,Volume
2020-05-06,12000.0,12000.0,12000.0,12000.0,0.0
2020-05-05,12000.0,12000.0,12000.0,12000.0,70.0
2020-05-04,12000.0,12000.0,12000.0,12000.0,0.0
2020-04-29,12000.0,12000.0,12000.0,12000.0,0.0
2020-04-28,12000.0,12000.0,12000.0,12000.0,0.0
2020-04-27,12000.0,12500.0,12500.0,12000.0,300.0
2020-04-24,13000.0,13000.0,13000.0,13000.0,0.0
2020-04-23,13000.0,13000.0,13000.0,13000.0,0.0
2020-04-22,13000.0,13000.0,13000.0,13000.0,0.0
2020-04-21,13000.0,13000.0,13000.0,13000.0,0.0
2020-04-20,13000.0,13000.0,13000.0,13000.0,0.0
2020-04-17,13000.0,13000.0,13000.0,13000.0,0.0
2020-04-16,13000.0,13000.0,13000.0,13000.0,0.0
2020-04-15,13000.0,13000.0,13000.0,13000.0,0.0
2020-04-14,13000.0,13000.0,13000.0,13000.0,0.0
2020-04-13,13000.0,13000.0,13000.0,13000.0,0.0
2020-04-10,13000.0,13000.0,13000.0,13000.0,0.0
2020-04-09,13000.0,13000.0,13000.0,13000.0,0.0
2020-04-08,13000.0,13000.0,13000.0,13000.0,0.0
2020-04-07,13000.0,13000.0,13000.0,13000.0,10.0
2020-02-20,13000.0,12000.0,13000.0,12000.0,430.0
2020-02-19,12000.0,12000.0,12000.0,12000.0,200.0
2020-02-18,12000.0,12000.0,12000.0,12000.0,1500.0
2020-02-17,11200.0,11200.0,11200.0,11200.0,100.0
2020-02-13,10300.0,10300.0,10300.0,10300.0,1100.0
2020-02-12,9400.0,9700.0,9800.0,9400.0,1410.0
2020-02-11,9700.0,9700.0,9700.0,9700.0,290.0
2020-02-05,10100.0,10100.0,10100.0,10100.0,3210.0
2020-01-16,11200.0,11200.0,11200.0,11200.0,0.0
2020-01-08,11200.0,11200.0,11200.0,11200.0,0.0
2020-01-03,11200.0,9400.0,11200.0,9400.0,540.0
2019-12-19,10200.0,10200.0,10200.0,10200.0,2200.0
2019-12-18,11300.0,11300.0,11300.0,11300.0,100.0
2019-12-17,12500.0,12500.0,12500.0,12500.0,100.0
2019-11-29,13800.0,13800.0,13800.0,13800.0,5200.0
2019-10-09,14900.0,14900.0,14900.0,14900.0,100.0
2019-10-03,16500.0,16500.0,16500.0,16500.0,100.0
2019-09-11,15000.0,15000.0,15000.0,15000.0,200.0
2019-09-10,15000.0,15000.0,15000.0,15000.0,5000.0
2019-07-26,15000.0,15000.0,15000.0,15000.0,500.0
2019-07-22,16000.0,16000.0,16000.0,16000.0,500.0
2019-07-15,16000.0,15300.0,16000.0,15300.0,7000.0
2019-06-13,16000.0,16000.0,16000.0,16000.0,0.0
2019-06-10,17000.0,17000.0,17000.0,17000.0,3400.0
2019-05-28,15600.0,15600.0,15600.0,15600.0,100.0
2019-05-27,14190.0,14190.0,14190.0,14190.0,100.0
2019-05-24,12969.0,12969.0,12969.0,12969.0,100.0
2019-05-23,11841.0,11841.0,11841.0,11841.0,300.0
2019-05-22,13157.0,13157.0,13157.0,13157.0,1800.0
2019-05-20,12593.0,12593.0,12593.0,12593.0,200.0
2019-04-24,14500.0,14500.0,14500.0,14500.0,500.0
2019-04-11,14500.0,14500.0,14500.0,14500.0,5800.0
2019-03-28,15900.0,15900.0,15900.0,15900.0,100.0
2019-03-27,14500.0,14500.0,14500.0,14500.0,100.0
2019-03-26,13700.0,13700.0,13700.0,13700.0,1600.0
2019-03-20,14500.0,14500.0,14500.0,14500.0,1000.0
2019-03-19,14500.0,14500.0,14500.0,14500.0,500.0
2019-03-18,14500.0,15300.0,15300.0,14500.0,1100.0
2019-03-14,15300.0,15300.0,15300.0,15300.0,1000.0
2019-03-12,17000.0,17000.0,17000.0,17000.0,1500.0
2019-03-07,15500.0,15500.0,15500.0,15500.0,2000.0
2019-03-04,15500.0,15500.0,15500.0,15500.0,15100.0
2019-02-22,17000.0,17000.0,17000.0,17000.0,1000.0
2019-02-20,16700.0,16700.0,16700.0,16700.0,100.0
2019-01-29,15200.0,15200.0,15200.0,15200.0,2000.0
2019-01-21,15200.0,15200.0,15200.0,15200.0,2000.0
2019-01-17,16800.0,16800.0,16800.0,16800.0,110.0
2019-01-16,15300.0,15300.0,15300.0,15300.0,2000.0
2018-12-19,17000.0,17000.0,17000.0,17000.0,100.0
2018-12-18,15500.0,15000.0,15500.0,15000.0,9900.0
2018-12-12,16200.0,16200.0,16200.0,16200.0,100.0
2018-11-29,14800.0,14800.0,14800.0,14800.0,1000.0
2018-11-28,14000.0,14100.0,14100.0,14000.0,400.0
2018-11-26,14100.0,14100.0,14100.0,14100.0,1000.0
