Date,Close,Open,High,Low,Volume
2020-05-06,8880.0,8880.0,8880.0,8880.0,10.0
2020-05-05,8400.0,8800.0,8800.0,8400.0,20.0
2020-05-04,8310.0,8800.0,8800.0,8310.0,3670.0
2020-04-29,8840.0,8520.0,8980.0,8520.0,9990.0
2020-04-28,8400.0,8550.0,8600.0,8070.0,5020.0
2020-04-27,8090.0,7710.0,8740.0,7710.0,3550.0
2020-04-24,8260.0,8680.0,8680.0,8260.0,9700.0
2020-04-23,8210.0,8700.0,8700.0,8210.0,1280.0
2020-04-22,8270.0,8290.0,8290.0,8260.0,5920.0
2020-04-21,8800.0,8880.0,8880.0,8300.0,700.0
2020-04-20,8370.0,8510.0,8700.0,8370.0,11070.0
2020-04-17,8400.0,8990.0,8990.0,8400.0,2730.0
2020-04-16,8990.0,8460.0,8990.0,8410.0,3820.0
2020-04-15,8990.0,8400.0,8990.0,8400.0,380.0
2020-04-14,8570.0,8500.0,8570.0,8150.0,2370.0
2020-04-13,8050.0,8400.0,8700.0,8000.0,2460.0
2020-04-10,8330.0,8500.0,8690.0,8330.0,600.0
2020-04-09,8400.0,8400.0,8400.0,8360.0,5620.0
2020-04-08,8400.0,8680.0,8700.0,8400.0,2670.0
2020-04-07,8300.0,8650.0,8700.0,8300.0,2540.0
2020-04-06,8700.0,8700.0,8700.0,8500.0,1730.0
2020-04-03,8700.0,9000.0,9000.0,8700.0,70.0
2020-04-01,8920.0,8500.0,8940.0,8500.0,1040.0
2020-03-31,8780.0,8800.0,8800.0,8000.0,80.0
2020-03-30,8400.0,8600.0,8940.0,8340.0,420.0
2020-03-27,8940.0,8990.0,8990.0,8880.0,90.0
2020-03-26,8410.0,8590.0,8900.0,8410.0,40.0
2020-03-25,8590.0,8990.0,9000.0,8590.0,2570.0
2020-03-24,9040.0,9000.0,9040.0,8990.0,80.0
2020-03-23,9100.0,9100.0,9100.0,9100.0,20.0
2020-03-20,9100.0,8650.0,9100.0,8650.0,810.0
2020-03-19,9140.0,8650.0,9180.0,8610.0,150.0
2020-03-18,9160.0,8900.0,9170.0,8900.0,1020.0
2020-03-17,9200.0,9010.0,9200.0,8990.0,670.0
2020-03-16,9220.0,8560.0,9220.0,8560.0,10260.0
2020-03-13,9200.0,8830.0,9280.0,8830.0,1220.0
2020-03-12,9490.0,9000.0,9490.0,8650.0,24290.0
2020-03-11,9300.0,9300.0,9300.0,8700.0,4830.0
2020-03-10,9190.0,9700.0,9700.0,8750.0,2570.0
2020-03-09,9290.0,9000.0,9290.0,9000.0,1120.0
2020-03-06,9300.0,9300.0,9300.0,9300.0,100.0
2020-03-05,9300.0,9290.0,9300.0,9290.0,60.0
2020-03-04,9340.0,9340.0,9380.0,9000.0,1980.0
2020-03-03,9350.0,9100.0,9350.0,9000.0,11240.0
2020-03-02,9380.0,9380.0,9380.0,9100.0,1050.0
2020-02-28,9000.0,9330.0,9330.0,9000.0,430.0
2020-02-27,9350.0,9360.0,9360.0,9350.0,120.0
2020-02-26,9400.0,9000.0,9400.0,9000.0,6860.0
2020-02-25,9390.0,9370.0,9390.0,9370.0,30.0
2020-02-21,9400.0,9190.0,9400.0,9190.0,2360.0
2020-02-20,9230.0,9220.0,9400.0,9220.0,40.0
2020-02-19,9220.0,9100.0,9390.0,9100.0,1230.0
2020-02-18,9200.0,9200.0,9200.0,9190.0,2110.0
2020-02-17,9230.0,9240.0,9240.0,9230.0,610.0
2020-02-14,9250.0,9250.0,9250.0,9000.0,3470.0
2020-02-13,9250.0,9250.0,9250.0,9250.0,250.0
2020-02-12,9300.0,9400.0,9400.0,8890.0,18790.0
2020-02-11,9400.0,9300.0,9400.0,9300.0,1230.0
2020-02-07,9500.0,9100.0,9500.0,9100.0,310.0
2020-02-06,9500.0,9300.0,9500.0,9300.0,630.0
2020-01-30,9500.0,9500.0,9500.0,9500.0,1000.0
2020-01-22,9500.0,9500.0,9500.0,9500.0,3900.0
2020-01-21,9500.0,9600.0,9600.0,9500.0,5200.0
2020-01-20,9600.0,9980.0,9980.0,9500.0,3020.0
2020-01-17,9700.0,9700.0,9700.0,9700.0,50.0
2020-01-16,9500.0,9540.0,9540.0,9500.0,460.0
2020-01-15,9600.0,9500.0,9600.0,9500.0,60.0
2020-01-14,9700.0,9650.0,9700.0,9510.0,170.0
2020-01-13,9500.0,9500.0,9500.0,9500.0,1030.0
2020-01-09,9650.0,9500.0,9650.0,9500.0,2110.0
2020-01-08,9700.0,10000.0,10000.0,9220.0,490.0
2020-01-07,9500.0,9500.0,9500.0,9500.0,440.0
2020-01-06,9700.0,10000.0,10000.0,9230.0,12140.0
2019-12-31,9920.0,9950.0,9950.0,9920.0,50.0
2019-12-30,9640.0,9680.0,9680.0,9460.0,1660.0
2019-12-27,10000.0,10000.0,10000.0,10000.0,1040.0
2019-12-26,9900.0,9600.0,9900.0,9600.0,690.0
2019-12-25,9600.0,9540.0,9600.0,9540.0,1010.0
2019-12-24,9540.0,9700.0,9990.0,9540.0,1630.0
2019-12-23,9530.0,9500.0,9640.0,9500.0,5160.0
2019-12-20,9500.0,9530.0,9530.0,9500.0,5070.0
2019-12-18,9590.0,9740.0,9740.0,9500.0,510.0
2019-12-17,9740.0,9770.0,9770.0,9400.0,4730.0
2019-12-16,9500.0,9490.0,9500.0,9490.0,7350.0
2019-12-13,9500.0,9480.0,9550.0,9480.0,500.0
2019-12-12,9490.0,9250.0,9580.0,9250.0,4090.0
2019-12-11,9570.0,9570.0,9570.0,9570.0,20.0
2019-12-10,9580.0,9500.0,9580.0,9240.0,3860.0
2019-12-09,9600.0,9210.0,9790.0,9210.0,11260.0
2019-12-06,9900.0,9500.0,9900.0,9500.0,50.0
2019-12-05,9500.0,9490.0,9500.0,9110.0,2070.0
2019-12-04,9680.0,9680.0,9680.0,9680.0,30.0
2019-12-03,9330.0,9790.0,9790.0,9300.0,1120.0
2019-12-02,9340.0,9340.0,9340.0,9340.0,640.0
2019-11-29,9340.0,9400.0,9400.0,9340.0,2340.0
2019-11-28,9490.0,9490.0,9490.0,9490.0,180.0
2019-11-27,9790.0,10000.0,10000.0,9500.0,110.0
2019-11-26,9690.0,9840.0,9840.0,9400.0,30.0
2019-11-25,9200.0,9481.0,9481.0,9200.0,2200.0
2019-11-22,9510.0,9587.0,9587.0,9394.0,20220.0
2019-11-21,9568.0,9684.0,9684.0,9568.0,20.0
2019-11-20,9481.0,9481.0,9481.0,9481.0,10.0
2019-11-19,9490.0,9481.0,9587.0,9481.0,620.0
2019-11-18,9481.0,9578.0,9578.0,9297.0,12550.0
2019-11-15,9200.0,9161.0,9578.0,9161.0,7270.0
2019-11-14,9171.0,9190.0,9190.0,9006.0,7410.0
2019-11-13,9190.0,9190.0,9190.0,9190.0,140.0
2019-11-12,9190.0,9200.0,9200.0,9190.0,3510.0
2019-11-11,9500.0,9400.0,9500.0,9060.0,1670.0
2019-11-08,9500.0,10000.0,10000.0,9500.0,270.0
2019-11-07,9700.0,9700.0,9700.0,9700.0,10.0
2019-11-06,9800.0,9800.0,9800.0,9800.0,150.0
2019-11-05,9900.0,9900.0,9900.0,9900.0,70.0
2019-10-31,9900.0,9990.0,9990.0,9890.0,2009.9999999999998
2019-10-30,9800.0,9290.0,9800.0,9290.0,2029.9999999999998
2019-10-29,9980.0,9900.0,9980.0,9600.0,630.0
2019-10-28,9980.0,9980.0,9980.0,9980.0,20.0
2019-10-25,9790.0,9790.0,9790.0,9790.0,10.0
2019-10-24,9600.0,9700.0,9700.0,9600.0,1100.0
2019-10-23,9800.0,9860.0,9900.0,9500.0,8370.0
2019-10-22,10000.0,9750.0,10000.0,9700.0,3670.0
2019-10-21,9790.0,9590.0,9800.0,9590.0,900.0
2019-10-18,9590.0,9100.0,9590.0,9100.0,32420.0
2019-10-16,9100.0,9000.0,9100.0,9000.0,3070.0
2019-10-15,9280.0,9000.0,9280.0,9000.0,1010.0
2019-10-14,9000.0,9000.0,9000.0,9000.0,1630.0
2019-10-11,9000.0,9000.0,9000.0,9000.0,1000.0
2019-10-10,9000.0,9000.0,9070.0,8800.0,4160.0
2019-10-09,9000.0,9000.0,9000.0,9000.0,180.0
2019-10-08,8990.0,9200.0,9200.0,8800.0,27630.0
2019-10-07,9300.0,9300.0,9300.0,9300.0,1040.0
2019-10-04,9300.0,9300.0,9300.0,9300.0,620.0
2019-10-03,9300.0,9350.0,9350.0,9300.0,2080.0
2019-10-02,9350.0,9500.0,9500.0,9350.0,2580.0
2019-09-30,9950.0,9400.0,10000.0,9400.0,4530.0
2019-09-26,9400.0,9400.0,9400.0,9400.0,10.0
2019-09-25,9390.0,9400.0,10000.0,9390.0,2270.0
2019-09-24,9390.0,9380.0,9390.0,9380.0,20.0
2019-09-23,9400.0,9400.0,9400.0,9400.0,210.0
2019-09-20,9600.0,9400.0,9600.0,9400.0,2050.0
2019-09-19,9950.0,9300.0,9950.0,9300.0,2040.0
2019-09-18,9300.0,9300.0,9300.0,9300.0,350.0
2019-09-16,9400.0,9400.0,10000.0,9390.0,2620.0
2019-09-13,9400.0,9350.0,9400.0,9350.0,4019.9999999999995
2019-09-11,9380.0,9380.0,9380.0,9380.0,50.0
2019-09-10,9300.0,9400.0,9400.0,9100.0,10120.0
2019-09-09,9400.0,9400.0,9400.0,9400.0,14350.0
2019-09-06,9400.0,9480.0,9480.0,9400.0,20.0
2019-09-05,9440.0,9400.0,9480.0,9250.0,130.0
2019-09-04,9450.0,9450.0,9450.0,9450.0,10.0
2019-08-30,9490.0,9490.0,9490.0,9490.0,10.0
2019-08-29,9480.0,9490.0,9490.0,9480.0,20.0
2019-08-28,9490.0,9490.0,9490.0,9490.0,4010.0
2019-08-27,9410.0,9500.0,9500.0,9410.0,11310.0
2019-08-26,9500.0,9500.0,9500.0,9500.0,10010.0
2019-08-23,9510.0,9500.0,9540.0,9500.0,1010.0
2019-08-22,9500.0,9500.0,9540.0,9500.0,1130.0
2019-08-21,9550.0,9550.0,9550.0,9550.0,10.0
2019-08-20,9550.0,9550.0,9550.0,9550.0,14040.0
2019-08-19,9760.0,9500.0,9760.0,9450.0,1060.0
2019-08-16,9800.0,9780.0,9800.0,9400.0,240.0
2019-08-15,9580.0,9590.0,9590.0,9580.0,410.0
2019-08-13,9690.0,9800.0,9800.0,9200.0,7840.0
2019-08-12,9420.0,9400.0,9420.0,9400.0,9000.0
2019-08-09,9490.0,9420.0,9490.0,9400.0,70.0
2019-08-08,9490.0,9600.0,9610.0,9200.0,7080.0
2019-08-07,9600.0,9310.0,9600.0,9200.0,980.0
2019-08-06,9400.0,9950.0,9950.0,9400.0,1050.0
2019-08-05,9400.0,9310.0,9660.0,9310.0,120.0
2019-08-02,9690.0,9980.0,10000.0,9560.0,3050.0
2019-08-01,9570.0,9900.0,9900.0,9570.0,1590.0
2019-07-31,9580.0,9800.0,9800.0,9310.0,1250.0
2019-07-30,9600.0,9600.0,9600.0,9600.0,5010.0
2019-07-29,9600.0,9600.0,9630.0,9600.0,10090.0
2019-07-26,9670.0,9550.0,9670.0,9400.0,11560.0
2019-07-25,9540.0,9780.0,9780.0,9540.0,11180.0
2019-07-24,10000.0,10000.0,10000.0,10000.0,10.0
2019-07-23,9400.0,9600.0,9990.0,9400.0,4080.0
2019-07-22,9340.0,9500.0,9950.0,9340.0,160.0
2019-07-19,9980.0,9800.0,9980.0,9800.0,1500.0
2019-07-18,9990.0,9800.0,9990.0,9800.0,1300.0
2019-07-17,10000.0,9950.0,10000.0,9950.0,49950.0
2019-07-16,9900.0,9800.0,9900.0,9800.0,1400.0
2019-07-15,10000.0,9700.0,10000.0,9700.0,22420.0
2019-07-12,9800.0,9800.0,9800.0,9800.0,25900.0
2019-07-11,10000.0,9900.0,10100.0,9600.0,62560.0
2019-07-10,9900.0,9800.0,9950.0,9800.0,7860.0
2019-07-09,9970.0,9800.0,9980.0,9800.0,11700.0
2019-07-08,9980.0,9980.0,9980.0,9700.0,3020.0
2019-07-05,9990.0,9800.0,9990.0,9600.0,17350.0
2019-07-04,10000.0,10000.0,10000.0,10000.0,10.0
2019-07-03,9800.0,9700.0,9800.0,9700.0,13510.0
2019-07-02,9800.0,9500.0,10000.0,9500.0,12830.0
2019-07-01,9500.0,9500.0,9500.0,9500.0,6010.0
2019-06-28,9500.0,9470.0,9500.0,9300.0,11010.0
2019-06-27,9500.0,9490.0,9500.0,9490.0,3890.0
2019-06-26,9500.0,10000.0,10000.0,9450.0,18850.0
2019-06-25,9400.0,9400.0,9400.0,9400.0,1000.0
2019-06-24,9400.0,9400.0,9400.0,9400.0,1500.0
2019-06-21,9500.0,9450.0,9500.0,9450.0,1220.0
2019-06-20,9500.0,9500.0,9500.0,9450.0,8330.0
2019-06-19,9500.0,9500.0,9500.0,9500.0,60.0
2019-06-18,9500.0,9400.0,9500.0,9400.0,2430.0
2019-06-17,9500.0,9550.0,9550.0,9300.0,6630.0
2019-06-14,9500.0,9450.0,9500.0,9400.0,10940.0
2019-06-13,9440.0,9400.0,9440.0,9400.0,700.0
2019-06-10,9440.0,9250.0,9440.0,9250.0,910.0
2019-06-07,9450.0,9480.0,9480.0,9400.0,1190.0
2019-06-06,9480.0,8900.0,9500.0,8900.0,22200.0
2019-06-05,9390.0,9300.0,9390.0,9300.0,40.0
2019-06-04,9300.0,9300.0,9390.0,9300.0,1550.0
2019-06-03,9380.0,9400.0,9400.0,9380.0,320.0
2019-05-31,9390.0,9390.0,9390.0,9390.0,10.0
2019-05-30,9302.0,9302.0,9302.0,9302.0,90.0
2019-05-29,9302.0,9302.0,9302.0,9302.0,2340.0
2019-05-28,9400.0,9400.0,9400.0,9106.0,2420.0
2019-05-27,9204.0,9498.0,9498.0,9204.0,10310.0
2019-05-24,9576.0,9635.0,9635.0,9302.0,3180.0
2019-05-23,9361.0,9361.0,9361.0,9361.0,120.0
2019-05-22,9361.0,9351.0,9361.0,9351.0,4000.0
2019-05-21,9351.0,9302.0,9351.0,9302.0,2000.0
2019-05-20,9600.0,9600.0,9600.0,9600.0,1140.0
2019-05-17,9700.0,9550.0,9700.0,9550.0,4019.9999999999995
2019-05-16,9740.0,9750.0,9750.0,9500.0,4010.0
2019-05-15,9780.0,9790.0,9790.0,9780.0,110.0
2019-05-14,9790.0,9790.0,9790.0,9790.0,1010.0
2019-05-13,9710.0,9710.0,9710.0,9710.0,10050.0
2019-05-10,9920.0,9710.0,9920.0,9600.0,20670.0
2019-05-09,9970.0,9990.0,9990.0,9700.0,6130.0
2019-05-08,9900.0,9700.0,9900.0,9700.0,520.0
2019-05-07,9900.0,9990.0,9990.0,9900.0,610.0
2019-05-06,9990.0,9750.0,10050.0,9710.0,15570.0
2019-05-02,10200.0,10150.0,10200.0,10150.0,2280.0
2019-04-26,10200.0,10000.0,10200.0,10000.0,5010.0
2019-04-25,10250.0,10000.0,10250.0,10000.0,7310.0
2019-04-23,10250.0,10250.0,10250.0,10250.0,50.0
2019-04-22,10250.0,10250.0,10250.0,10250.0,10850.0
