Date,Close,Open,High,Low,Volume
2020-05-06,24200.0,24200.0,24200.0,24200.0,100.0
2020-05-05,23000.0,23000.0,23000.0,23000.0,400.0
2020-05-04,23500.0,24000.0,25900.0,23500.0,1800.0
2020-04-29,25100.0,25700.0,25700.0,25100.0,240.0
2020-04-28,24300.0,23300.0,25600.0,23000.0,13260.0
2020-04-27,22500.0,23300.0,23300.0,20000.0,1060.0
2020-04-24,22500.0,20200.0,23200.0,20200.0,12300.0
2020-04-23,22000.0,22500.0,22500.0,19500.0,1460.0
2020-04-22,22000.0,17500.0,22000.0,17500.0,1580.0
2020-04-21,20500.0,20000.0,20700.0,20000.0,16100.000000000002
2020-04-20,24000.0,24000.0,25500.0,21500.0,3410.0
2020-04-17,23000.0,22500.0,23000.0,22500.0,10640.0
2020-04-16,20400.0,17600.0,20400.0,17600.0,10100.0
2020-04-15,18000.0,17000.0,18000.0,17000.0,5900.0
2020-04-14,18000.0,17900.0,18000.0,17900.0,4500.0
2020-04-13,17900.0,17900.0,17900.0,17900.0,1000.0
2020-04-10,17900.0,17800.0,17900.0,17800.0,600.0
2020-04-09,18000.0,16300.0,18000.0,16000.0,5900.0
2020-04-08,16300.0,16300.0,16300.0,16300.0,500.0
2020-04-07,16100.0,16500.0,16500.0,16100.0,840.0
2020-04-06,16500.0,16500.0,16500.0,16500.0,630.0
2020-04-03,16500.0,16500.0,16500.0,16500.0,1200.0
2020-04-01,16500.0,16500.0,16500.0,16500.0,400.0
2020-03-31,15500.0,15500.0,15500.0,15500.0,600.0
2020-03-30,16000.0,15000.0,16000.0,15000.0,5100.0
2020-03-26,16000.0,16500.0,16500.0,16000.0,200.0
2020-03-25,17000.0,17000.0,17000.0,17000.0,100.0
2020-03-24,16100.0,17000.0,17000.0,16100.0,600.0
2020-03-23,16200.0,16000.0,16200.0,16000.0,300.0
2020-03-20,17200.0,16000.0,17200.0,16000.0,600.0
2020-03-19,15000.0,17000.0,19500.0,15000.0,34300.0
2020-03-18,16600.0,17000.0,17500.0,16600.0,2110.0
2020-03-17,17000.0,17000.0,17000.0,17000.0,1000.0
2020-03-16,17000.0,17000.0,17000.0,17000.0,500.0
2020-03-12,16700.0,16700.0,16700.0,16700.0,1100.0
2020-03-11,17000.0,17000.0,17000.0,17000.0,850.0
2020-03-10,17000.0,17000.0,17000.0,17000.0,130.0
2020-03-09,16900.0,17100.0,17100.0,16900.0,5210.0
2020-03-06,17000.0,17200.0,17200.0,17000.0,3040.0
2020-03-05,17200.0,17600.0,17600.0,17200.0,2700.0
2020-03-04,17500.0,17500.0,17500.0,17500.0,2900.0
2020-03-03,18000.0,18000.0,18000.0,18000.0,200.0
2020-03-02,18000.0,17800.0,18400.0,17800.0,3800.0
2020-02-28,18000.0,17500.0,18000.0,17500.0,300.0
2020-02-27,17200.0,17200.0,17200.0,17200.0,3000.0
2020-02-26,17200.0,17200.0,17200.0,17200.0,1900.0
2020-02-25,16500.0,17400.0,17400.0,16500.0,3300.0
2020-02-24,17100.0,17500.0,17500.0,17100.0,1000.0
2020-02-17,18100.0,18200.0,18200.0,18100.0,1500.0
2020-02-14,17600.0,17600.0,17600.0,17600.0,400.0
2020-02-13,17500.0,17900.0,17900.0,17500.0,2800.0
2020-02-12,18000.0,18000.0,18000.0,17500.0,2000.0
2020-02-11,18100.0,17900.0,18100.0,17900.0,1000.0
2020-02-07,15800.0,18300.0,18300.0,15800.0,9000.0
2020-02-06,18500.0,18500.0,18500.0,18500.0,1000.0
2020-02-05,19000.0,19000.0,19000.0,19000.0,200.0
2020-02-04,18500.0,19000.0,19500.0,18500.0,1300.0
2020-01-31,20700.0,20700.0,20700.0,20700.0,100.0
2020-01-21,19700.0,19700.0,19700.0,19700.0,100.0
2020-01-20,19700.0,19700.0,19700.0,19700.0,200.0
2020-01-16,19800.0,19600.0,19800.0,19600.0,200.0
2020-01-14,19800.0,19800.0,19800.0,19800.0,500.0
2020-01-10,19800.0,19800.0,19800.0,19800.0,200.0
2020-01-09,19800.0,19800.0,19800.0,19800.0,100.0
2020-01-06,19800.0,19800.0,19800.0,19800.0,200.0
2020-01-02,19800.0,20400.0,21000.0,19800.0,300.0
2019-12-31,19300.0,20000.0,20000.0,19300.0,700.0
2019-12-30,22000.0,22000.0,22000.0,22000.0,100.0
2019-12-26,20300.0,20400.0,20400.0,20300.0,1000.0
2019-12-23,20800.0,20800.0,20800.0,20800.0,1700.0
2019-12-20,21000.0,20800.0,21000.0,20800.0,1220.0
2019-12-19,20400.0,20400.0,20400.0,20400.0,1100.0
2019-12-17,20300.0,20500.0,20500.0,20300.0,200.0
2019-12-12,21700.0,21700.0,21700.0,21700.0,100.0
2019-12-06,20500.0,20200.0,20500.0,20200.0,1200.0
2019-12-03,19200.0,19200.0,19200.0,19200.0,1530.0
2019-12-02,20000.0,20000.0,20000.0,20000.0,1100.0
2019-11-27,20100.0,20100.0,20100.0,20100.0,480.0
2019-11-25,21200.0,21200.0,21200.0,21200.0,100.0
2019-11-22,20900.0,20800.0,20900.0,20800.0,11200.0
2019-11-21,20900.0,20900.0,20900.0,20900.0,100.0
2019-11-20,20900.0,20900.0,20900.0,20900.0,100.0
2019-11-19,20900.0,20900.0,20900.0,20900.0,500.0
2019-11-18,21000.0,21000.0,21000.0,21000.0,200.0
2019-11-15,20500.0,21000.0,21000.0,20500.0,300.0
2019-11-14,21500.0,19500.0,21500.0,19500.0,12210.0
2019-11-13,19200.0,19200.0,19200.0,19200.0,660.0
2019-11-12,19100.0,19100.0,19100.0,19100.0,100.0
2019-11-11,19000.0,18500.0,19000.0,18100.0,11630.0
2019-11-08,17800.0,17800.0,18000.0,17800.0,2300.0
2019-11-07,17500.0,17500.0,17500.0,17500.0,570.0
2019-11-06,17300.0,17400.0,17400.0,17300.0,750.0
2019-11-05,17300.0,17500.0,17500.0,17300.0,700.0
2019-11-04,18000.0,17000.0,18500.0,17000.0,1970.0
2019-11-01,17000.0,17000.0,17000.0,17000.0,1000.0
2019-10-31,18200.0,19500.0,19500.0,18100.0,2700.0
2019-10-30,19000.0,19000.0,19000.0,19000.0,100.0
2019-10-24,19000.0,19000.0,19000.0,19000.0,200.0
2019-10-23,19000.0,18500.0,19000.0,18500.0,2320.0
2019-10-22,19000.0,19000.0,19000.0,19000.0,600.0
2019-10-18,18300.0,19500.0,19500.0,18300.0,3900.0
2019-10-17,19200.0,19200.0,19200.0,19200.0,100.0
