Date,Close,Open,High,Low,Volume
2020-05-06,68000.0,68000.0,68000.0,68000.0,0.0
2020-05-05,68000.0,68000.0,68000.0,68000.0,0.0
2020-05-04,68000.0,68000.0,68000.0,68000.0,0.0
2020-04-29,68000.0,68000.0,68000.0,68000.0,0.0
2020-04-28,68000.0,68000.0,68000.0,68000.0,0.0
2020-04-27,68000.0,68000.0,68000.0,68000.0,0.0
2020-04-24,68000.0,68000.0,68000.0,68000.0,0.0
2020-04-23,68000.0,68000.0,68000.0,68000.0,300.0
2020-04-22,61900.0,61900.0,61900.0,61900.0,100.0
2020-04-21,59100.0,58900.0,59100.0,58900.0,2800.0
2020-04-20,59100.0,59100.0,59100.0,59100.0,0.0
2020-04-17,59100.0,59100.0,59100.0,59100.0,200.0
2020-04-16,59100.0,59100.0,59100.0,59100.0,0.0
2020-04-15,59100.0,59100.0,59100.0,59100.0,0.0
2020-04-14,60500.0,55500.0,60500.0,55500.0,700.0
2020-04-13,53000.0,53000.0,53000.0,53000.0,900.0
2020-04-10,54000.0,54000.0,54000.0,54000.0,900.0
2020-04-09,53500.0,53200.0,53500.0,53100.0,2000.0
2020-04-08,51000.0,52000.0,52000.0,50000.0,1300.0
2020-04-07,51000.0,53800.0,53800.0,51000.0,900.0
2020-04-06,54500.0,47000.0,54500.0,47000.0,2800.0
2020-04-03,53000.0,53000.0,53000.0,53000.0,100.0
2020-04-01,53500.0,54000.0,54000.0,53500.0,1200.0
2020-03-27,57700.0,57700.0,57700.0,57700.0,100.0
2020-03-26,53000.0,53100.0,53100.0,50000.0,3300.0
2020-03-25,53000.0,53000.0,53000.0,53000.0,700.0
2020-03-24,53000.0,50000.0,55000.0,45000.0,6700.0
2020-03-23,50000.0,49900.0,60500.0,49900.0,1300.0
2020-03-20,58600.0,58600.0,58600.0,58600.0,200.0
2020-03-19,68900.0,68900.0,68900.0,68900.0,100.0
2020-03-13,81000.0,81000.0,81000.0,81000.0,100.0
2020-03-12,71900.0,71900.0,71900.0,71900.0,100.0
2020-03-10,63000.0,63000.0,63000.0,63000.0,100.0
2020-03-09,53600.0,64500.0,64500.0,53600.0,1700.0
2020-03-04,56300.0,56300.0,56300.0,56300.0,2000.0
2020-03-02,62800.0,62800.0,62800.0,62800.0,100.0
2020-02-28,55600.0,55100.0,55600.0,55000.0,2200.0
2020-02-27,64700.0,64700.0,64700.0,64700.0,100.0
2020-02-26,56300.0,56300.0,56300.0,56300.0,100.0
2020-02-21,65900.0,65900.0,65900.0,65900.0,100.0
2020-02-20,65000.0,65000.0,65000.0,60000.0,1400.0
2020-02-19,56000.0,60000.0,60500.0,56000.0,10100.0
2020-02-18,66800.0,55000.0,66800.0,54000.0,6800.0
2020-02-17,60000.0,60200.0,60500.0,60000.0,2300.0
2020-02-14,66900.0,51200.0,67000.0,51200.0,400.0
2020-02-10,60200.0,60200.0,60200.0,60200.0,100.0
2020-02-07,60100.0,60100.0,60100.0,60100.0,100.0
2020-02-06,70700.0,70700.0,70700.0,70700.0,100.0
2020-02-03,83100.0,83100.0,83100.0,83100.0,100.0
2020-01-30,74000.0,74000.0,74000.0,74000.0,100.0
2020-01-15,65000.0,65000.0,65000.0,65000.0,100.0
