Date,Close,Open,High,Low,Volume
2020-05-08,27000.0,27000.0,27000.0,27000.0,0.0
2020-05-07,27000.0,27000.0,27000.0,27000.0,0.0
2020-05-06,27000.0,27000.0,27000.0,27000.0,0.0
2020-05-05,27000.0,27000.0,27000.0,27000.0,0.0
2020-05-04,27000.0,27000.0,27000.0,27000.0,0.0
2020-04-29,27000.0,27000.0,27000.0,27000.0,0.0
2020-04-28,27000.0,27000.0,27000.0,27000.0,100.0
2020-04-27,31000.0,31000.0,31000.0,31000.0,0.0
2020-04-24,31000.0,31000.0,31000.0,31000.0,0.0
2020-04-23,31000.0,31000.0,31000.0,31000.0,0.0
2020-04-22,31000.0,31000.0,31000.0,31000.0,16.0
2020-04-21,31000.0,31000.0,31000.0,31000.0,0.0
2020-04-20,31000.0,31000.0,31000.0,31000.0,47.0
2020-04-17,31000.0,31000.0,31000.0,31000.0,0.0
2020-04-16,31000.0,31000.0,31000.0,31000.0,97.0
2020-04-15,31000.0,31000.0,31000.0,31000.0,100.0
2020-04-14,31000.0,31000.0,31000.0,31000.0,0.0
2020-04-13,31000.0,31000.0,31000.0,31000.0,0.0
2020-04-10,31000.0,31000.0,31000.0,31000.0,0.0
2020-04-09,31000.0,31000.0,31000.0,31000.0,0.0
2020-04-08,31000.0,31000.0,31000.0,31000.0,0.0
2020-04-07,31000.0,31000.0,31000.0,31000.0,0.0
2020-03-23,31000.0,31000.0,31000.0,31000.0,1300.0
2019-12-10,33000.0,31000.0,33000.0,31000.0,3000.0
2019-11-20,31000.0,31000.0,31000.0,31000.0,2110.0
2019-11-07,31000.0,31000.0,31000.0,31000.0,500.0
2019-10-16,31000.0,31000.0,31000.0,31000.0,400.0
2019-07-26,31000.0,31000.0,31000.0,31000.0,500.0
2019-05-29,31000.0,31000.0,31000.0,31000.0,1210.0
2019-05-07,31000.0,31000.0,31000.0,31000.0,5900.0
2019-03-13,29700.0,29700.0,29700.0,29700.0,100.0
2018-12-14,34900.0,34900.0,34900.0,34900.0,360.0
2018-12-07,34900.0,34900.0,34900.0,34900.0,100.0
2018-12-05,34900.0,34900.0,34900.0,34900.0,1230.0
2018-12-03,34900.0,34900.0,34900.0,34900.0,300.0
2018-11-30,34900.0,34900.0,34900.0,34900.0,360.0
2018-11-29,34900.0,34900.0,34900.0,34900.0,1000.0
2018-09-14,34900.0,34900.0,34900.0,34900.0,300.0
2018-09-13,34900.0,34900.0,34900.0,34900.0,4700.0
2018-09-05,34900.0,34900.0,34900.0,34900.0,110.0
2018-09-04,34900.0,34900.0,34900.0,34900.0,450.0
2018-08-30,34900.0,34900.0,34900.0,34900.0,100.0
2018-08-07,34900.0,34900.0,34900.0,34900.0,100.0
2018-07-23,38000.0,38000.0,38000.0,38000.0,20200.0
2018-07-20,34900.0,34900.0,34900.0,34900.0,200.0
2018-07-19,34900.0,34900.0,34900.0,34900.0,17700.0
2018-07-11,34900.0,34900.0,34900.0,34900.0,3000.0
2018-07-10,34900.0,34900.0,34900.0,34900.0,8000.0
2018-07-09,34900.0,34900.0,34900.0,34900.0,200.0
2018-07-06,34900.0,34900.0,34900.0,34900.0,400.0
2018-07-05,34900.0,34900.0,34900.0,34900.0,3000.0
2018-07-04,34900.0,34900.0,34900.0,34900.0,100.0
2018-06-26,34900.0,34900.0,34900.0,34900.0,500.0
2018-06-20,38000.0,38000.0,38000.0,38000.0,100.0
2018-06-18,34900.0,34900.0,34900.0,34900.0,200.0
2018-06-14,34900.0,34900.0,34900.0,34900.0,1010.0
2018-06-06,34900.0,34900.0,34900.0,34900.0,1000.0
2018-06-01,35000.0,35000.0,35000.0,35000.0,1500.0
2018-05-28,34900.0,34900.0,34900.0,34900.0,600.0
2018-05-23,34900.0,34900.0,34900.0,34900.0,200.0
2018-05-08,34600.0,34600.0,34600.0,34600.0,4800.0
2018-05-07,34600.0,34600.0,34600.0,34600.0,5000.0
2018-05-03,34600.0,34600.0,34600.0,34600.0,23800.0
2018-04-16,31500.0,31500.0,31500.0,31500.0,300.0
2018-04-11,34900.0,34900.0,34900.0,34900.0,7700.0
2018-04-09,34900.0,34900.0,34900.0,34900.0,6300.0
2018-04-05,34900.0,34900.0,34900.0,34900.0,1440.0
