Date,Close,Open,High,Low,Volume
2020-05-08,20500.0,20500.0,20500.0,20500.0,0.0
2020-05-07,20500.0,20500.0,20500.0,20500.0,0.0
2020-05-06,20500.0,20500.0,20500.0,20500.0,100.0
2020-05-05,18500.0,18500.0,18500.0,18500.0,0.0
2020-05-04,18500.0,18500.0,18500.0,18500.0,100.0
2020-04-29,18500.0,18500.0,18500.0,18500.0,300.0
2020-04-28,18500.0,18500.0,18500.0,18500.0,0.0
2020-04-27,18500.0,18500.0,18500.0,18500.0,0.0
2020-04-24,18500.0,18500.0,18500.0,18500.0,100.0
2020-04-23,16600.0,16600.0,16600.0,16600.0,1100.0
2020-04-22,16500.0,16500.0,16500.0,16500.0,0.0
2020-04-21,16500.0,16500.0,16500.0,16500.0,0.0
2020-04-20,16500.0,16500.0,16500.0,16500.0,0.0
2020-04-17,16500.0,16500.0,16500.0,16500.0,0.0
2020-04-16,16500.0,16500.0,16500.0,16500.0,1000.0
2020-04-15,16700.0,16700.0,16700.0,16700.0,0.0
2020-04-14,16700.0,16700.0,16700.0,16700.0,0.0
2020-04-13,16700.0,16700.0,16700.0,16700.0,0.0
2020-04-10,16700.0,16700.0,16700.0,16700.0,0.0
2020-04-09,16500.0,17000.0,17000.0,16500.0,2000.0
2020-04-08,16300.0,16300.0,16300.0,16300.0,100.0
2020-04-07,16300.0,16300.0,16300.0,16300.0,100.0
2020-04-01,16300.0,16300.0,16300.0,16300.0,0.0
2020-03-25,16300.0,16300.0,16300.0,16300.0,0.0
2020-03-24,16300.0,16300.0,16300.0,16300.0,1600.0
2020-03-23,19100.0,19100.0,19100.0,19100.0,100.0
2020-03-19,22400.0,22400.0,22400.0,22400.0,100.0
2020-03-18,19700.0,19700.0,19700.0,19700.0,100.0
2020-03-17,17400.0,17400.0,17400.0,17400.0,100.0
2020-03-06,15500.0,15500.0,15500.0,15500.0,100.0
2020-02-26,13600.0,13600.0,13600.0,13600.0,0.0
2020-02-21,13600.0,14000.0,14000.0,13600.0,400.0
2020-02-18,16000.0,15500.0,16000.0,15500.0,400.0
2020-02-11,14000.0,14000.0,14000.0,14000.0,100.0
