,Date,Close,Volume,Value,Open,High,Low
0,2020-05-04,85900.0,0,0,85900.0,85900.0,85900.0
1,2020-04-29,85900.0,0,0,85900.0,85900.0,85900.0
2,2020-04-28,85900.0,0,0,85900.0,85900.0,85900.0
3,2020-04-27,85900.0,0,0,85900.0,85900.0,85900.0
4,2020-04-24,85900.0,0,0,85900.0,85900.0,85900.0
5,2020-04-23,85900.0,0,0,85900.0,85900.0,85900.0
6,2020-04-22,85900.0,0,0,85900.0,85900.0,85900.0
7,2020-04-21,85900.0,0,0,85900.0,85900.0,85900.0
8,2020-04-20,85900.0,0,0,85900.0,85900.0,85900.0
9,2020-04-17,85900.0,0,0,85900.0,85900.0,85900.0
10,2020-04-16,85900.0,0,0,85900.0,85900.0,85900.0
11,2020-04-15,85900.0,0,0,85900.0,85900.0,85900.0
12,2020-04-14,85900.0,0,0,85900.0,85900.0,85900.0
13,2020-04-13,85900.0,0,0,85900.0,85900.0,85900.0
14,2020-04-10,85900.0,0,0,85900.0,85900.0,85900.0
15,2020-04-09,85900.0,0,0,85900.0,85900.0,85900.0
16,2020-04-08,85900.0,0,0,85900.0,85900.0,85900.0
17,2020-04-07,85900.0,0,0,85900.0,85900.0,85900.0
18,2020-04-06,85900.0,0,0,85900.0,85900.0,85900.0
19,2020-04-03,85900.0,0,0,85900.0,85900.0,85900.0
20,2020-04-01,85900.0,0,0,85900.0,85900.0,85900.0
21,2020-03-31,85900.0,0,0,85900.0,85900.0,85900.0
22,2020-03-30,85900.0,0,0,85900.0,85900.0,85900.0
23,2020-03-27,85900.0,0,0,85900.0,85900.0,85900.0
24,2020-03-26,85900.0,0,0,85900.0,85900.0,85900.0
25,2020-03-25,85900.0,0,0,85900.0,85900.0,85900.0
26,2020-03-24,85900.0,0,0,85900.0,85900.0,85900.0
27,2020-03-23,85900.0,0,0,85900.0,85900.0,85900.0
28,2020-03-20,85900.0,0,0,85900.0,85900.0,85900.0
29,2020-03-19,85900.0,0,0,85900.0,85900.0,85900.0
30,2020-03-18,85900.0,0,0,85900.0,85900.0,85900.0
31,2020-03-17,85900.0,0,0,85900.0,85900.0,85900.0
32,2020-03-16,85900.0,0,0,85900.0,85900.0,85900.0
33,2020-03-13,85900.0,0,0,85900.0,85900.0,85900.0
34,2020-03-12,85900.0,0,0,85900.0,85900.0,85900.0
35,2020-03-11,85900.0,0,0,85900.0,85900.0,85900.0
36,2020-03-10,85900.0,0,0,85900.0,85900.0,85900.0
37,2020-03-09,85900.0,0,0,85900.0,85900.0,85900.0
