,Date,Close,Volume,Value,Open,High,Low
216,2019-06-20,123300.0,1010200,124580000000,123500.0,123500.0,123100.0
217,2019-06-19,123400.0,929690,114649000000,123400.0,123700.0,123000.0
218,2019-06-18,123000.0,1039070,128187000000,123000.0,123700.0,123000.0
219,2019-06-17,123700.0,632730,78048000000,123700.0,123800.0,122800.0
220,2019-06-14,123700.0,665880,82189000000,123000.0,124200.0,122900.0
221,2019-06-13,123200.0,1125310,138959000000,125200.0,125200.0,122800.0
222,2019-06-12,125200.0,699880,87790000000,125200.0,125800.0,125100.0
223,2019-06-11,125500.0,565400,71243000000,127000.0,127000.0,125400.0
224,2019-06-10,126900.0,561260,71234000000,127000.0,127800.0,125900.0
225,2019-06-07,126600.0,362030,45899000000,126300.0,127400.0,126300.0
226,2019-06-06,126500.0,548650,69405000000,127500.0,127800.0,125900.0
227,2019-06-05,127500.0,358780,45973000000,128600.0,129199.99999999999,127000.0
228,2019-06-04,128600.0,472650,60659000000,128500.0,129000.0,128000.0
229,2019-06-03,128000.0,717990,92458000000,129500.0,130100.0,127100.0
230,2019-05-31,129500.0,711390,92885000000,131400.0,131800.0,129500.0
231,2019-05-30,131500.0,542710,71879000000,132800.0,133000.0,131500.0
232,2019-05-29,132900.0,271730,36024000000,132400.0,133700.0,131800.0
233,2019-05-28,132000.0,608790,80579000000,134000.0,134500.0,131700.0
234,2019-05-27,134000.0,320060,42460000000,131000.0,134000.0,129900.0
235,2019-05-24,130500.0,765150,100364000000,131000.0,133500.0,130400.0
236,2019-05-23,132100.0,429290,56664000000,131200.0,133000.0,131200.0
237,2019-05-22,132100.0,619370,82384000000,132100.0,135000.0,131900.0
238,2019-05-21,133500.0,762310,103143000000,137000.0,137000.0,133500.0
239,2019-05-20,137500.0,450900,61493000000,135000.0,137600.0,134700.0
240,2019-05-17,135600.0,435380,59255000000,136500.0,136500.0,135500.0
241,2019-05-16,136400.0,702130,95452000000,135300.0,136400.0,135000.0
242,2019-05-15,135600.0,355850,48104000000,135500.0,136400.0,134400.0
243,2019-05-14,135500.0,1097910,148131000000,132200.0,136400.0,132200.0
244,2019-05-13,133900.0,974030,128696000000,129800.00000000001,133900.0,129800.00000000001
245,2019-05-10,130100.0,366690,47339000000,128500.0,130100.0,128500.0
246,2019-05-09,128199.99999999999,287680,36978000000,128500.0,129100.0,128000.0
247,2019-05-08,128000.0,628830,80904000000,128100.0,129100.0,128000.0
248,2019-05-07,129500.0,723470,93689000000,129900.0,130000.0,129199.99999999999
249,2019-05-06,129100.0,368910,47653000000,130300.00000000001,130300.00000000001,128000.0
250,2019-05-03,131000.0,486390,63524000000,131000.0,131000.0,129900.0
251,2019-05-02,130000.0,736990,96274000000,130000.0,131100.0,129699.99999999999
252,2019-04-26,129800.00000000001,565240,73359000000,129800.00000000001,130300.00000000001,129300.00000000001
253,2019-04-25,129500.0,414330,53574000000,129600.0,129699.99999999999,128300.00000000001
254,2019-04-24,129500.0,482490,62237000000,127800.0,129500.0,127400.0
255,2019-04-23,127000.0,974950,124914000000,128100.0,129500.0,126700.0
256,2019-04-22,129600.0,1417290,183943000000,131000.0,132000.0,129199.99999999999
257,2019-04-19,133000.0,599290,80199000000,135500.0,135600.0,132500.0
258,2019-04-18,135200.0,601240,81247000000,135000.0,135500.0,134900.0
259,2019-04-17,135000.0,864260,117218000000,136400.0,136900.0,134900.0
260,2019-04-16,136000.0,514140,69876000000,135000.0,136400.0,135000.0
261,2019-04-12,135700.0,684520,92644000000,135600.0,136100.0,134900.0
262,2019-04-11,135600.0,383850,52088000000,135300.0,136200.0,135300.0
263,2019-04-10,135300.0,873110,118233000000,135000.0,136500.0,135000.0
264,2019-04-09,135400.0,1148040,155827000000,137900.0,137900.0,135000.0
265,2019-04-08,137200.0,546190,74909000000,137400.0,137700.0,136500.0
266,2019-04-05,136300.0,1017700,139006000000,138000.0,138000.0,136300.0
267,2019-04-04,138000.0,469730,65089000000,138000.0,139800.0,138000.0
268,2019-04-03,138500.0,683970,94426000000,139000.0,139000.0,137600.0
269,2019-04-02,139000.0,1233340,171838000000,139900.0,139900.0,137300.0
270,2019-04-01,138600.0,796720,109538000000,135500.0,138600.0,135000.0
271,2019-03-29,134800.0,1357400,183376000000,135200.0,136500.0,134800.0
272,2019-03-28,135200.0,816770,110976000000,136400.0,136500.0,135200.0
273,2019-03-27,136500.0,682000,93185000000,136600.0,137200.0,136300.0
274,2019-03-26,136500.0,684470,93510000000,136500.0,137400.0,136000.0
275,2019-03-25,136500.0,582580,78765000000,134700.0,136500.0,134600.0
276,2019-03-22,136500.0,526570,71796000000,136000.0,137000.0,135500.0
277,2019-03-21,136000.0,885480,122772000000,139000.0,139900.0,136000.0
278,2019-03-20,138500.0,1269860,172816000000,136500.0,138500.0,135200.0
279,2019-03-19,136900.0,936230,128493000000,138000.0,138000.0,136600.0
280,2019-03-18,138000.0,910690,125898000000,138000.0,138600.0,137500.0
281,2019-03-15,137000.0,1254050,171975000000,137200.0,138000.0,136500.0
282,2019-03-14,137200.0,920860,126618000000,139000.0,139000.0,136700.0
283,2019-03-13,138300.0,616010,85805000000,139500.0,140100.0,138200.0
284,2019-03-12,139000.0,560360,77764000000,138000.0,139500.0,138000.0
285,2019-03-11,137600.0,423100,58293000000,136500.0,138900.0,136500.0
286,2019-03-08,137000.0,980860,134719000000,139000.0,139500.0,135600.0
287,2019-03-07,139700.0,708000,99719000000,139700.0,142000.0,139500.0
288,2019-03-06,141000.0,711250,99646000000,142000.0,142800.0,138500.0
289,2019-03-05,142000.0,532510,75771000000,142500.0,142800.0,141600.0
290,2019-03-04,142900.0,876760,124929000000,141500.0,143900.0,141500.0
291,2019-03-01,141400.0,868720,123316000000,143900.0,143900.0,141400.0
292,2019-02-28,141100.0,976450,139943000000,148500.0,148500.0,141100.0
293,2019-02-27,147700.0,484610,71624000000,146300.0,150000.0,146300.0
294,2019-02-26,146100.0,806810,119858000000,150000.0,152000.0,145000.0
295,2019-02-25,151600.0,1211040,183407000000,149000.0,152600.0,148700.0
296,2019-02-22,148900.0,814320,121359000000,149000.0,149500.0,148300.0
297,2019-02-21,148500.0,1859260,272427000000,143500.0,149100.0,143000.0
298,2019-02-20,143000.0,983460,140765000000,143000.0,143500.0,142800.0
299,2019-02-19,142600.0,1974200,281843000000,143000.0,143300.0,142400.0
300,2019-02-18,142000.0,1082650,152980000000,140400.0,142500.0,140300.0
301,2019-02-15,140200.0,910160,127476000000,140000.0,140300.0,139500.0
302,2019-02-14,139400.0,1341090,186847000000,138300.0,140300.0,138000.0
303,2019-02-13,138300.0,764480,105043000000,138000.0,138400.0,136200.0
304,2019-02-12,138000.0,957440,132036000000,138000.0,138200.0,137000.0
305,2019-02-11,137000.0,1357210,185687000000,135000.0,137900.0,134900.0
306,2019-02-01,135000.0,731430,98301000000,135800.0,135800.0,133000.0
307,2019-01-31,135000.0,812290,110117000000,136500.0,136500.0,133500.0
308,2019-01-30,135500.0,279280,37961000000,136600.0,136600.0,135500.0
309,2019-01-29,136500.0,371010,50490000000,137000.0,137000.0,135500.0
310,2019-01-28,136500.0,487650,66427000000,136500.0,136600.0,135900.0
311,2019-01-25,135900.0,813810,110726000000,136000.0,136300.0,135600.0
312,2019-01-24,135500.0,1077600,145618000000,135000.0,135500.0,134300.0
313,2019-01-23,134500.0,1028650,138323000000,134900.0,135000.0,133800.0
314,2019-01-22,134000.0,399040,53430000000,134200.0,135000.0,133000.0
315,2019-01-21,133800.0,279380,37190000000,134100.0,134100.0,132300.0
316,2019-01-18,134000.0,545600,73216000000,133000.0,134900.0,133000.0
317,2019-01-17,132200.0,514870,68172000000,133000.0,133400.0,131600.0
318,2019-01-16,133000.0,562220,75220000000,133000.0,134700.0,132000.0
319,2019-01-15,134900.0,598510,80744000000,135000.0,135200.0,134000.0
320,2019-01-14,135000.0,611420,81941000000,133000.0,135000.0,132900.0
321,2019-01-11,134000.0,954110,127561000000,131700.0,134000.0,131700.0
322,2019-01-10,131700.0,301700,39689000000,131900.0,132000.0,130900.0
323,2019-01-09,131900.0,636050,83722000000,130000.0,132500.0,129000.0
324,2019-01-08,130000.0,448350,58153000000,131400.0,131400.0,128699.99999999999
325,2019-01-07,131000.0,897430,116282000000,127700.0,131000.0,125500.0
326,2019-01-04,125000.0,498470,61396000000,122500.0,125000.0,121000.0
327,2019-01-03,122900.0,449730,55083000000,124000.0,124000.0,121600.0
328,2019-01-02,124000.0,403570,49602000000,124000.0,124000.0,121000.0
329,2018-12-28,120000.0,1013580,123978000000,124000.0,125200.0,120000.0
330,2018-12-27,123200.0,772610,96403000000,124000.0,125900.0,123200.0
331,2018-12-26,124000.0,670520,83149000000,124600.0,124600.0,122500.0
332,2018-12-25,124600.0,349610,43311000000,124200.0,124700.0,123000.0
333,2018-12-24,125600.0,459230,57596000000,123000.0,126500.0,123000.0
334,2018-12-21,122500.0,1901570,233469000000,124600.0,125000.0,122100.0
335,2018-12-20,126200.0,539710,68918000000,129000.0,129000.0,126200.0
336,2018-12-19,129100.0,484090,62863000000,131100.0,131500.0,129000.0
337,2018-12-18,131700.0,811850,107036000000,130500.0,132000.0,130500.0
338,2018-12-17,133900.0,1043020,140156000000,135000.0,135000.0,133900.0
339,2018-12-14,135000.0,260170,35087000000,135000.0,135400.0,134400.0
340,2018-12-13,135000.0,643110,86818000000,134000.0,136000.0,134000.0
341,2018-12-12,134000.0,782440,104824000000,134100.0,134900.0,133000.0
342,2018-12-11,134800.0,443060,59660000000,134800.0,135500.0,133500.0
343,2018-12-10,135000.0,1003810,136017000000,133900.0,136500.0,133500.0
344,2018-12-07,133900.0,509830,68126000000,132100.0,134600.0,132100.0
345,2018-12-06,131700.0,1089360,143181000000,132000.0,132800.0,129900.0
346,2018-12-05,133000.0,1107160,148771000000,134500.0,135200.0,132100.0
347,2018-12-04,136500.0,1001800,135447000000,134000.0,136500.0,133600.0
348,2018-12-03,133600.0,1282310,169299000000,128000.0,134000.0,128000.0
349,2018-11-30,128000.0,1417590,180949000000,126000.0,128500.0,126000.0
350,2018-11-29,126300.0,970820,123597000000,128500.0,128500.0,126300.0
351,2018-11-28,128000.0,1330740,170241000000,126000.0,129000.0,126000.0
352,2018-11-27,126500.0,1882720,236174000000,124500.0,127500.0,123200.0
353,2018-11-26,123100.0,1817580,220262000000,118200.0,123400.0,118000.0
354,2018-11-23,118000.0,416930,49462000000,119900.0,119900.0,117500.0
355,2018-11-22,120100.0,933880,111960000000,119200.0,120300.0,119200.0
356,2018-11-21,119200.0,1113540,130672000000,116000.0,119200.0,115700.0
357,2018-11-20,116500.0,715090,83025000000,115400.0,116600.0,115300.0
358,2018-11-19,115400.0,739450,85334000000,116000.0,116300.0,114900.0
359,2018-11-16,115000.0,566540,65978000000,117000.0,117500.0,115000.0
360,2018-11-15,117000.0,556360,64873000000,117500.0,118000.0,115000.0
361,2018-11-14,117500.0,674260,79244000000,116000.0,118300.0,115800.0
362,2018-11-13,116000.0,483810,55953000000,115200.0,116800.0,114800.0
363,2018-11-12,117000.0,596940,69087000000,115300.0,117000.0,115100.0
364,2018-11-09,117000.0,728150,85919000000,118000.0,119200.0,116900.0
365,2018-11-08,120000.0,815890,98285000000,120800.0,121000.0,119500.0
366,2018-11-07,119500.0,1339350,160201000000,117700.0,120500.0,117700.0
367,2018-11-06,117700.0,1599760,188088000000,116500.0,118800.0,115500.0
368,2018-11-05,116500.0,841100,97540000000,117100.0,118100.0,114900.0
369,2018-11-02,118500.0,1601100,186811000000,114300.0,118800.0,114300.0
